position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4239,竹田 辰也,"1'53""4",1,.17,逃げ,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
２,3,3663,木山 和幸,"1'55""3",3,.18,,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
３,4,5002,上田 健太,"1'56""1",4,.19,,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
４,5,5210,藤井 公人,"1'57""2",5,.17,,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
５,2,3574,大神 康司,,2,.22,,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
６,6,5236,小宮 涼雅,,6,.31,,若松,若松夜王シリーズ第１戦アヤメカップ海属王決定戦,7月6日初日,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240706_5.html
