position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,3535,渡 修平,"1'15""7",1,.11,逃げ,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
２,2,4383,竹田 吉行,"1'16""1",2,.15,,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
３,3,4361,柳生 泰二,"1'17""1",3,.26,,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
４,4,3602,奥平 拓也,"1'17""5",4,.21,,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
５,5,4033,伊藤 将吉,,5,.17,,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
６,6,3631,田添 康介,,6,.15,,若松,ビッグベアーズカップ,5月7日初日,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240507_2.html
