position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,3,3715,倉尾 大介,"1'48""7",3,.09,抜き,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
２,1,4958,溝口 海義也,"1'49""1",1,.08,,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
３,4,4545,岡村 慶太,"1'51""8",4,.11,,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
４,2,4371,西山 貴浩,"1'53""0",2,.09,,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
５,5,4314,青木 幸太郎,,5,.08,,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
６,6,4789,古賀 智之,,6,.12,,若松,スポーツ報知杯年またぎ特選競走,1月3日４日目,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250103_11.html
