position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,4,3445,加藤 高史,"1'50""6",4,.01,まくり,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
２,2,4432,黄金井 力良,"1'53""1",2,.16,,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
３,1,4995,田邉 亮蔵,"1'54""2",1,.14,,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
４,3,3905,天野 友和,"1'55""1",3,.17,,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
Ｆ,5,4106,坂井 康嗣,,5,F.01,,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
Ｆ,6,5138,村本 大成,,6,F.01,,若松,山口シネマカップ,4月11日３日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240411_2.html
