position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,3,4566,塩田 北斗,"1'48""7",3,.16,まくり差し,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
２,1,4287,今井 貴士,"1'50""8",1,.19,,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
３,6,4737,竹井 貴史,"1'52""6",6,.27,,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
４,4,4413,水摩 敦,"1'53""0",4,.26,,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
５,5,4848,仲谷 颯仁,,5,.25,,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
６,2,4736,高倉 和士,,2,.17,,若松,若松夜王Ｓ第３戦サッポロビールカップ福岡県内選手権,11月25日初日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241125_12.html
