position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,5181,森 智哉,"1'50""9",1,.18,逃げ,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
２,5,2878,富山 弘幸,"1'53""1",4,.19,,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
３,4,5257,西丸 侑太朗,"1'55""1",6,.17,,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
４,6,4395,下河 雅史,"1'56""2",5,.19,,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
５,3,3787,天野 誠,,3,.22,,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
６,2,5207,高山 敬悟,,2,.18,,若松,東龍軒カップ,1月9日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240109_2.html
