position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,5,4330,奈須 啓太,"1'15""2",5,.18,まくり差し,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
２,1,4778,堤 啓輔,"1'16""2",1,.19,,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
３,3,4062,後藤 陽介,"1'17""0",4,.18,,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
４,2,3419,栗原 謙治,"1'18""4",3,.32,,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
５,4,3265,今村 暢孝,,2,.24,,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
６,6,4881,檀 将太,,6,.16,,若松,にっぽん未来プロジェクト競走ｉｎ若松,2月11日４日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240211_6.html
