position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,5087,佐藤 航,"1'50""7",1,.21,抜き,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
２,2,5028,原田 才一郎,"1'51""5",2,.21,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
３,6,5257,西丸 侑太朗,"1'52""8",6,.26,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
４,3,5238,笹木 香吾,"1'56""6",3,.21,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
５,4,5207,高山 敬悟,,4,.19,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
６,5,5311,小林 京平,,5,.27,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月28日初日,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250628_7.html
