position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,5252,荒木 颯斗,"1'51""0",1,.08,逃げ,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
２,3,5073,上原 健次郎,"1'52""7",3,.19,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
３,2,5238,笹木 香吾,"1'54""3",2,.13,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
４,4,5090,生方 靖亜,"1'54""5",4,.14,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
５,5,5183,中野 孝二,,5,.13,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
６,6,5112,砂長 知輝,,6,.17,,若松,ルーキーＳ１０戦植木通彦Ｃ２５回スカパー！ＪＬＣ杯,6月29日２日目,2,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250629_2.html
