position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,4,4506,稗田 聖也,"1'51""2",4,.09,まくり差し,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
２,3,4293,鈴木 智啓,"1'51""9",3,.08,,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
３,6,4771,下寺 秀和,"1'53""9",6,.09,,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
４,5,4272,大場 広孝,"1'54""1",5,.09,,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
５,1,3582,吉川 昭男,,1,.18,,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
６,2,5010,宇留田 翔平,,2,.19,,若松,若松夜王Ｓ第２戦デイリースポーツ杯若松ダービー,10月28日初日,11,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20241028_11.html
