position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4123,細川 裕子,"1'50""4",1,.23,逃げ,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
２,2,5163,清水 愛海,"1'51""5",2,.18,,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
３,3,3604,武藤 綾子,"1'54""1",3,.17,,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
４,5,5045,平川 香織,"1'54""2",5,.25,,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
５,6,4183,宇野 弥生,,6,.22,,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
６,4,4611,今井 美亜,,4,.25,,若松,オールレディース九州スポーツ杯,5月24日最終日,10,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240524_10.html
