position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4953,尾上 雅也,"1'50""6",1,.08,逃げ,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
２,3,4526,池田 雄祐,"1'51""4",3,.09,,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
３,4,4659,木下 翔太,"1'53""0",4,.08,,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
４,5,5109,川崎 智稔,"1'53""8",5,.08,,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
５,2,4172,森定 晃史,,2,.06,,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
６,6,4908,上田 龍星,,6,.09,,若松,ビッグベアーズカップ,5月20日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250520_12.html
