position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4424,松尾 昂明,"1'53""1",1,.17,逃げ,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
２,5,4895,門間 雄大,"1'54""6",5,.19,,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
３,4,4370,山口 達也,"1'55""2",3,.18,,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
４,6,4020,川上 清人,"1'56""6",6,.27,,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
５,3,3548,室田 泰史,,4,.18,,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
６,2,3578,塩田 雄一,,2,.14,,若松,にっぽん未来プロジェクト競走ｉｎ若松,8月10日５日目,6,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240810_6.html
