position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4308,河村 了,"1'50""1",1,.17,逃げ,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
２,3,4910,中村 泰平,"1'51""6",3,.15,,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
３,2,4468,大池 佑来,"1'52""7",2,.14,,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
４,6,4043,桐本 康臣,"1'54""1",5,.16,,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
５,4,4373,若狭 奈美子,,4,.18,,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
６,5,3548,室田 泰史,,6,.19,,若松,サッポロビールカップ,6月8日最終日,12,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250608_12.html
