position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,5,3532,柴田 光,"1'50""4",2,.12,差し,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
２,1,3635,石田 政吾,"1'51""3",1,.15,,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
３,6,5220,青木 蓮,"1'52""5",4,.07,,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
４,2,4533,峰重 侑治,"1'53""7",3,.13,,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
５,4,3653,品川 賢次,,6,.16,,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
６,3,4164,岩永 節也,,5,.18,,若松,ビッグベアーズカップ,5月18日２日目,7,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20250518_7.html
