position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4069,山本 修一,"1'51""8",1,.16,逃げ,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
２,3,4872,山下 流心,"1'54""2",3,.17,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
３,4,4934,佐々木 翔斗,"1'54""6",4,.17,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
４,2,3838,伊藤 啓三,"1'55""7",2,.19,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
５,5,5261,岡 暢祐,,5,.16,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
６,6,5311,小林 京平,,6,.16,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月11日２日目,5,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240911_5.html
