position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4451,松崎 祐太郎,"1'52""3",1,.15,逃げ,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
２,2,4933,板橋 侑我,"1'54""0",2,.15,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
３,3,4336,松田 竜馬,"1'55""4",3,.13,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
４,5,3682,切田 潤二,"1'56""8",4,.21,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
５,6,4197,渥美 卓郎,,6,.19,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
６,4,5181,森 智哉,,5,.16,,若松,ミッドナイトボートレース第４２回日本財団会長杯,9月10日初日,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240910_8.html
