position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4737,竹井 貴史,"1'52""0",1,.15,逃げ,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
２,2,4958,溝口 海義也,"1'54""7",2,.12,,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
３,5,4046,谷村 啓司,"1'56""1",5,.21,,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
４,4,4355,小川 広大,"1'57""8",4,.16,,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
５,6,4393,田中 孝明,,6,.23,,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
６,3,3747,國崎 良春,,3,.13,,若松,日刊スポーツ杯お盆特選競走,8月16日２日目,8,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240816_8.html
