position_txt,lane,racer_no,racer_name,time,course,st_time,tactic,stadium,race_title,date_label,race_no,source_file
１,1,4828,松山 将吾,"1'51""7",1,.13,逃げ,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
２,3,4118,宇佐見 淳,"1'53""1",3,.13,,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
３,6,4501,樋口 由加里,"1'54""4",4,.07,,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
４,4,4213,重富 伸也,"1'55""7",5,.08,,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
５,2,4619,伏田 裕隆,,2,.22,,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
６,5,3346,宮本 裕之,,6,.11,,若松,西日本スポーツ杯,9月2日初日,9,download/wakamatsu_off_raceresult_html/wakamatsu_raceresult_20_20240902_9.html
