grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2023-03-27,ニッカン・コム杯,1,1010,3,560,3,580,3,330,2
般,2023-03-27,ニッカン・コム杯,2,23170,63,880,4,6220,16,1260,4
般,2023-03-27,ニッカン・コム杯,3,3090,11,890,3,1190,5,490,3
般,2023-03-27,ニッカン・コム杯,4,2420,14,400,3,1390,9,750,4
般,2023-03-27,ニッカン・コム杯,5,1280,6,690,3,360,2,310,2
般,2023-03-27,ニッカン・コム杯,6,1640,4,180,1,1020,4,470,3
般,2023-03-27,ニッカン・コム杯,7,14400,39,4170,11,4390,13,2630,8
般,2023-03-27,ニッカン・コム杯,8,1410,6,400,2,540,3,610,3
般,2023-03-27,ニッカン・コム杯,9,2480,8,1590,6,270,1,260,1
般,2023-03-27,ニッカン・コム杯,10,2660,8,1280,5,670,3,430,2
般,2023-03-27,ニッカン・コム杯,11,3770,12,210,1,1890,5,290,2
般,2023-03-27,ニッカン・コム杯,12,33040,64,1050,5,8550,21,1640,5
般,2023-03-26,ニッカン・コム杯,1,1170,2,290,1,460,2,490,2
般,2023-03-26,ニッカン・コム杯,2,6830,24,3450,11,630,3,490,3
般,2023-03-26,ニッカン・コム杯,3,1650,5,720,4,690,3,940,4
般,2023-03-26,ニッカン・コム杯,4,620,1,230,1,280,1,140,1
般,2023-03-26,ニッカン・コム杯,5,12230,24,1190,4,3410,6,340,2
般,2023-03-26,ニッカン・コム杯,6,3130,10,1530,8,700,2,670,2
般,2023-03-26,ニッカン・コム杯,7,3090,11,1350,6,950,4,660,3
般,2023-03-26,ニッカン・コム杯,8,840,3,420,2,280,1,180,1
般,2023-03-26,ニッカン・コム杯,9,2670,9,600,3,950,4,980,4
般,2023-03-26,ニッカン・コム杯,10,1040,3,310,1,440,2,410,2
般,2023-03-26,ニッカン・コム杯,11,1050,3,750,2,260,1,250,2
般,2023-03-26,ニッカン・コム杯,12,520,1,270,1,200,1,180,1
般,2023-03-25,ニッカン・コム杯,1,790,2,320,1,310,2,310,2
般,2023-03-25,ニッカン・コム杯,2,1780,4,330,1,1050,5,790,3
般,2023-03-25,ニッカン・コム杯,3,830,2,390,2,240,1,130,1
般,2023-03-25,ニッカン・コム杯,4,4400,13,1130,6,1270,5,400,1
般,2023-03-25,ニッカン・コム杯,5,14090,26,2950,6,1190,3,170,1
般,2023-03-25,ニッカン・コム杯,6,64050,107,2900,10,11560,27,6180,15
般,2023-03-25,ニッカン・コム杯,7,5540,22,2000,8,860,4,1140,5
般,2023-03-25,ニッカン・コム杯,8,550,1,190,1,240,1,530,2
般,2023-03-25,ニッカン・コム杯,9,930,4,470,3,190,1,160,1
般,2023-03-25,ニッカン・コム杯,10,3580,10,1050,4,740,3,130,1
般,2023-03-25,ニッカン・コム杯,11,5210,18,2300,9,1210,5,990,4
