grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
G3,2024-12-08,シャボン玉石けん杯,10,2380,8,640,3,800,3,390,3
G3,2024-12-08,シャボン玉石けん杯,11,670,2,320,1,270,1,160,1
G3,2024-12-08,シャボン玉石けん杯,12,6360,21,3740,11,500,3,450,4
G3,2024-12-07,シャボン玉石けん杯,1,3510,11,1580,7,450,2,330,1
G3,2024-12-07,シャボン玉石けん杯,2,2060,5,630,2,670,2,530,2
G3,2024-12-07,シャボン玉石けん杯,3,10790,57,2260,12,3340,26,1110,6
G3,2024-12-07,シャボン玉石けん杯,4,34740,98,5730,19,12200,29,5350,14
G3,2024-12-07,シャボン玉石けん杯,5,720,1,260,1,310,1,240,1
G3,2024-12-07,シャボン玉石けん杯,6,2670,9,1070,4,260,1,230,2
G3,2024-12-07,シャボン玉石けん杯,7,2170,9,850,4,840,4,990,4
G3,2024-12-07,シャボン玉石けん杯,8,3210,11,440,2,1330,6,1250,5
G3,2024-12-07,シャボン玉石けん杯,9,360,1,150,1,290,2,250,2
G3,2024-12-07,シャボン玉石けん杯,10,1960,9,1020,6,380,3,310,1
G3,2024-12-07,シャボン玉石けん杯,11,9030,22,570,5,3950,8,370,3
G3,2024-12-07,シャボン玉石けん杯,12,2090,9,830,5,560,3,450,2
G3,2024-12-06,シャボン玉石けん杯,1,4570,12,2540,11,560,1,480,3
G3,2024-12-06,シャボン玉石けん杯,2,3960,14,1360,5,460,2,250,1
G3,2024-12-06,シャボン玉石けん杯,3,4490,15,1100,4,1890,8,420,1
G3,2024-12-06,シャボン玉石けん杯,4,2990,8,1090,6,480,1,280,1
G3,2024-12-06,シャボン玉石けん杯,5,2250,10,770,3,590,2,430,3
G3,2024-12-06,シャボン玉石けん杯,6,750,2,360,1,250,1,260,1
G3,2024-12-06,シャボン玉石けん杯,7,5900,21,1020,4,1450,5,260,2
G3,2024-12-06,シャボン玉石けん杯,8,450,1,190,1,200,1,220,2
G3,2024-12-06,シャボン玉石けん杯,9,1350,5,420,2,590,2,380,2
G3,2024-12-06,シャボン玉石けん杯,10,1540,3,230,1,480,2,270,1
G3,2024-12-06,シャボン玉石けん杯,11,630,1,210,1,400,2,250,2
G3,2024-12-06,シャボン玉石けん杯,12,4430,19,400,1,1500,9,410,2
G3,2024-12-05,シャボン玉石けん杯,1,11050,51,1350,8,2390,12,670,4
G3,2024-12-05,シャボン玉石けん杯,2,1990,7,1190,6,480,1,390,2
G3,2024-12-05,シャボン玉石けん杯,3,4060,18,1240,6,1450,10,1090,6
G3,2024-12-05,シャボン玉石けん杯,4,11790,47,3710,15,1700,9,1110,5
G3,2024-12-05,シャボン玉石けん杯,5,460,1,190,1,230,1,160,1
G3,2024-12-05,シャボン玉石けん杯,6,2470,9,880,4,360,1,220,1
G3,2024-12-05,シャボン玉石けん杯,7,1290,4,510,3,220,1,170,1
G3,2024-12-05,シャボン玉石けん杯,8,8210,25,2040,7,1250,4,560,3
G3,2024-12-05,シャボン玉石けん杯,9,8070,31,3320,11,1820,7,1080,6
G3,2024-12-05,シャボン玉石けん杯,10,23300,48,10030,17,2520,9,1760,6
G3,2024-12-05,シャボン玉石けん杯,11,5560,20,3040,12,1120,3,710,2
G3,2024-12-05,シャボン玉石けん杯,12,1750,7,570,2,500,3,510,3
G3,2024-12-04,シャボン玉石けん杯,1,1400,4,350,1,570,2,310,2
G3,2024-12-04,シャボン玉石けん杯,2,850,2,290,1,490,1,330,2
G3,2024-12-04,シャボン玉石けん杯,3,1100,1,400,2,450,1,350,2
G3,2024-12-04,シャボン玉石けん杯,4,13960,40,1270,5,5260,16,3680,13
G3,2024-12-04,シャボン玉石けん杯,5,1100,5,300,2,530,3,510,3
G3,2024-12-04,シャボン玉石けん杯,6,4590,18,1300,5,1770,6,610,3
G3,2024-12-04,シャボン玉石けん杯,7,1110,2,500,2,350,2,160,1
G3,2024-12-04,シャボン玉石けん杯,8,123920,86,20600,20,16100,19,3530,8
G3,2024-12-04,シャボン玉石けん杯,9,14100,40,3470,8,1570,8,620,2
G3,2024-12-04,シャボン玉石けん杯,10,490,1,310,2,210,1,200,1
G3,2024-12-04,シャボン玉石けん杯,11,1210,5,400,2,570,2,780,3
G3,2024-12-04,シャボン玉石けん杯,12,590,1,260,1,300,1,340,2
G3,2024-12-03,シャボン玉石けん杯,1,9350,31,900,6,3110,8,930,5
G3,2024-12-03,シャボン玉石けん杯,2,12030,45,1460,9,3310,16,2880,13
G3,2024-12-03,シャボン玉石けん杯,3,1810,5,250,1,530,3,650,4
G3,2024-12-03,シャボン玉石けん杯,4,24410,52,2380,8,4350,12,5190,12
G3,2024-12-03,シャボン玉石けん杯,5,5100,13,3370,7,340,2,290,2
G3,2024-12-03,シャボン玉石けん杯,6,3200,12,1220,6,670,3,590,3
G3,2024-12-03,シャボン玉石けん杯,7,1220,5,610,2,220,1,180,1
G3,2024-12-03,シャボン玉石けん杯,8,2320,9,610,4,810,3,900,3
G3,2024-12-03,シャボン玉石けん杯,9,2530,9,500,3,810,4,640,4
G3,2024-12-03,シャボン玉石けん杯,10,750,2,390,2,300,1,200,1
G3,2024-12-03,シャボン玉石けん杯,11,2120,7,1190,6,260,1,200,1
G3,2024-12-03,シャボン玉石けん杯,12,6290,30,1220,7,770,4,340,1
