grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,3,7660,33,710,3,3620,17,1390,9
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,4,4050,19,860,6,1840,14,960,6
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,5,380,1,200,1,200,1,160,1
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,6,660,2,240,1,300,1,160,1
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,7,2800,12,710,5,540,2,300,1
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,8,680,2,300,1,280,1,320,1
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,9,77710,70,27350,19,7540,13,5730,10
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,10,820,3,230,1,390,2,420,2
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,11,660,3,330,2,200,1,140,1
般,2023-06-11,ミッドナイトレース3rdマンスリーBOATRACE,12,540,1,300,1,290,2,210,1
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,1,2690,11,650,3,1070,4,650,5
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,2,9880,47,1830,9,2820,14,2110,8
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,3,1830,4,670,3,570,2,300,1
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,4,720,1,400,2,370,1,270,2
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,5,530,2,300,2,190,1,150,1
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,6,19490,43,4920,13,1330,7,500,3
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,7,6610,21,900,4,2840,9,1810,6
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,8,5300,18,1820,5,1530,6,870,5
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,9,1180,2,200,1,600,3,290,1
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,10,18890,41,1100,5,1900,6,530,2
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,11,490,2,220,1,210,1,220,2
般,2023-06-10,ミッドナイトレース3rdマンスリーBOATRACE,12,3030,13,690,4,950,4,500,4
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,1,10510,37,1930,7,780,2,340,1
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,2,3570,14,990,4,940,4,400,2
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,3,1500,4,230,1,790,3,530,2
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,4,6360,24,540,4,1690,11,860,5
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,5,850,3,230,1,320,2,300,2
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,6,1630,4,790,4,310,1,640,3
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,7,790,2,320,2,230,1,180,1
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,8,4000,9,1000,4,1390,3,1170,3
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,9,970,2,210,1,510,2,330,2
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,10,4290,17,1420,6,1310,6,610,3
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,11,2160,7,1310,4,570,2,350,2
般,2023-06-09,ミッドナイトレース3rdマンスリーBOATRACE,12,1220,5,810,5,290,1,400,3
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,1,1780,4,340,1,740,3,770,4
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,2,14230,46,1820,8,3640,13,940,5
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,3,6280,23,2400,10,2270,10,1940,6
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,4,7150,34,1390,9,2110,11,560,2
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,5,420,1,230,1,280,1,180,1
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,6,4320,20,830,5,1580,8,1610,9
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,7,4620,15,550,3,2270,9,1150,5
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,8,720,2,370,2,200,1,140,1
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,9,4210,16,2130,6,390,2,260,2
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,10,8610,34,770,3,3430,14,1740,8
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,11,19270,46,7220,15,3690,12,2470,10
般,2023-06-08,ミッドナイトレース3rdマンスリーBOATRACE,12,690,1,360,1,240,1,230,1
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,1,21840,51,7990,14,1240,5,440,2
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,2,18610,54,3970,13,2710,12,3930,11
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,3,730,1,310,1,270,1,270,1
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,4,4470,19,1800,9,1810,8,1450,5
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,5,1410,6,900,4,180,1,130,1
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,6,1390,3,810,4,310,1,200,1
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,7,600,2,300,2,170,1,160,1
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,8,55470,48,1650,5,9200,13,1790,5
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,9,9120,30,1420,8,2330,8,2750,8
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,10,34330,72,8450,17,6050,18,1630,5
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,11,3140,12,800,6,960,4,650,4
般,2023-06-07,ミッドナイトレース3rdマンスリーBOATRACE,12,2950,10,730,4,860,4,770,4
般,2023-06-04,ビッグベアーズカップ,1,6120,23,860,4,1700,9,560,2
般,2023-06-04,ビッグベアーズカップ,2,3230,11,500,2,1290,7,1240,6
般,2023-06-04,ビッグベアーズカップ,3,2570,8,1310,5,400,2,320,2
般,2023-06-04,ビッグベアーズカップ,4,23120,77,3480,13,3790,14,1320,6
般,2023-06-04,ビッグベアーズカップ,5,5860,18,410,3,1780,6,420,3
般,2023-06-04,ビッグベアーズカップ,6,4100,16,470,3,960,5,240,1
般,2023-06-04,ビッグベアーズカップ,7,2930,12,990,5,1200,5,1660,4
般,2023-06-04,ビッグベアーズカップ,8,340,1,170,1,140,1,120,1
般,2023-06-04,ビッグベアーズカップ,9,2880,11,760,4,1350,7,870,5
般,2023-06-04,ビッグベアーズカップ,10,2020,6,320,1,800,4,640,2
般,2023-06-04,ビッグベアーズカップ,11,44790,80,4290,14,11440,22,6700,13
般,2023-06-04,ビッグベアーズカップ,12,1680,7,1050,4,310,1,310,1
般,2023-06-03,ビッグベアーズカップ,1,6680,29,780,4,2040,11,1210,7
般,2023-06-03,ビッグベアーズカップ,2,2220,5,460,1,650,2,870,4
般,2023-06-03,ビッグベアーズカップ,3,4590,20,550,2,1210,6,500,2
般,2023-06-03,ビッグベアーズカップ,4,4190,16,1980,10,1410,7,1140,6
般,2023-06-03,ビッグベアーズカップ,5,570,2,210,1,400,2,180,1
般,2023-06-03,ビッグベアーズカップ,6,3980,16,980,5,1190,6,370,2
般,2023-06-03,ビッグベアーズカップ,7,2810,11,910,4,330,2,170,1
般,2023-06-03,ビッグベアーズカップ,8,11590,26,3110,8,2400,6,1420,5
般,2023-06-03,ビッグベアーズカップ,9,6130,21,380,1,1950,8,1100,5
般,2023-06-03,ビッグベアーズカップ,10,2840,8,1530,6,210,1,200,1
般,2023-06-03,ビッグベアーズカップ,11,650,2,220,1,280,2,260,2
般,2023-06-03,ビッグベアーズカップ,12,1370,1,420,1,600,2,490,2
般,2023-06-02,ビッグベアーズカップ,1,5220,15,620,3,2000,7,1160,5
般,2023-06-02,ビッグベアーズカップ,2,3360,14,1640,9,720,3,330,2
般,2023-06-02,ビッグベアーズカップ,3,3690,8,440,1,1920,10,960,5
般,2023-06-02,ビッグベアーズカップ,4,2480,7,640,4,410,1,280,1
般,2023-06-02,ビッグベアーズカップ,5,25370,41,7770,12,2560,7,1080,4
般,2023-06-02,ビッグベアーズカップ,6,9760,40,1970,8,6250,19,2750,11
般,2023-06-02,ビッグベアーズカップ,7,1360,3,490,2,490,1,300,2
般,2023-06-02,ビッグベアーズカップ,8,1720,6,160,1,930,4,160,1
般,2023-06-02,ビッグベアーズカップ,9,1910,3,400,1,1110,5,1050,5
般,2023-06-02,ビッグベアーズカップ,10,1900,8,1160,4,430,2,370,2
般,2023-06-02,ビッグベアーズカップ,11,750,2,380,3,350,2,360,3
般,2023-06-02,ビッグベアーズカップ,12,23230,29,5860,8,7690,8,3320,5
般,2023-06-01,ビッグベアーズカップ,1,5220,16,1840,8,610,2,430,2
般,2023-06-01,ビッグベアーズカップ,2,1590,8,230,2,390,2,220,1
般,2023-06-01,ビッグベアーズカップ,3,3310,9,760,2,760,2,320,1
般,2023-06-01,ビッグベアーズカップ,4,5440,19,710,3,2460,12,650,3
般,2023-06-01,ビッグベアーズカップ,5,580,2,280,2,280,2,250,1
般,2023-06-01,ビッグベアーズカップ,6,2930,11,1090,4,450,2,180,1
般,2023-06-01,ビッグベアーズカップ,7,6920,22,3300,12,1140,4,1470,4
般,2023-06-01,ビッグベアーズカップ,8,1090,4,670,3,260,1,230,1
般,2023-06-01,ビッグベアーズカップ,9,2050,5,540,2,490,1,350,1
般,2023-06-01,ビッグベアーズカップ,10,5560,18,1610,5,2120,6,1170,5
般,2023-06-01,ビッグベアーズカップ,11,3770,13,470,2,1120,6,650,3
般,2023-06-01,ビッグベアーズカップ,12,17650,37,1120,6,3060,8,650,4
