grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
SG,2025-03-30,第60回ボートレースクラシック,1,2830,9,830,5,1090,4,620,4
SG,2025-03-30,第60回ボートレースクラシック,2,32470,51,1590,9,10740,19,1310,6
SG,2025-03-30,第60回ボートレースクラシック,3,27640,57,3120,11,7470,17,2010,8
SG,2025-03-30,第60回ボートレースクラシック,4,1680,6,500,2,630,3,460,3
SG,2025-03-30,第60回ボートレースクラシック,5,5300,18,290,1,2010,6,290,2
SG,2025-03-30,第60回ボートレースクラシック,6,1410,6,420,2,520,3,430,3
SG,2025-03-30,第60回ボートレースクラシック,7,5080,17,430,1,1850,8,290,1
SG,2025-03-30,第60回ボートレースクラシック,8,2900,10,480,2,1330,4,790,3
SG,2025-03-30,第60回ボートレースクラシック,9,9370,28,2270,7,1060,4,310,2
SG,2025-03-30,第60回ボートレースクラシック,10,1540,6,580,3,510,3,350,3
SG,2025-03-30,第60回ボートレースクラシック,11,1680,7,570,3,620,3,470,3
SG,2025-03-30,第60回ボートレースクラシック,12,1680,5,570,2,570,3,480,3
SG,2025-03-29,第60回ボートレースクラシック,1,10390,45,2260,10,2600,13,1800,10
SG,2025-03-29,第60回ボートレースクラシック,2,910,1,370,1,330,1,310,1
SG,2025-03-29,第60回ボートレースクラシック,3,760,2,440,2,240,1,210,1
SG,2025-03-29,第60回ボートレースクラシック,4,47430,82,4230,15,10740,20,4830,13
SG,2025-03-29,第60回ボートレースクラシック,5,26720,42,4600,11,7390,12,3580,7
SG,2025-03-29,第60回ボートレースクラシック,6,5270,14,460,2,1770,5,290,1
SG,2025-03-29,第60回ボートレースクラシック,7,3590,11,2250,8,370,2,310,1
SG,2025-03-29,第60回ボートレースクラシック,8,890,2,340,1,290,1,250,1
SG,2025-03-29,第60回ボートレースクラシック,9,14440,30,360,1,6510,13,2710,8
SG,2025-03-29,第60回ボートレースクラシック,10,750,1,340,1,290,1,210,1
SG,2025-03-29,第60回ボートレースクラシック,11,1760,7,380,2,810,4,620,3
SG,2025-03-29,第60回ボートレースクラシック,12,77760,96,4210,13,13330,25,7860,14
SG,2025-03-28,第60回ボートレースクラシック,1,730,1,320,1,240,1,270,1
SG,2025-03-28,第60回ボートレースクラシック,2,2690,9,430,2,750,4,230,1
SG,2025-03-28,第60回ボートレースクラシック,3,7080,20,1850,7,760,4,230,1
SG,2025-03-28,第60回ボートレースクラシック,4,9670,27,1350,5,2880,8,3240,6
SG,2025-03-28,第60回ボートレースクラシック,5,2890,9,820,4,390,1,170,1
SG,2025-03-28,第60回ボートレースクラシック,6,12320,42,850,3,4140,13,920,4
SG,2025-03-28,第60回ボートレースクラシック,7,4660,17,470,2,1560,5,390,2
SG,2025-03-28,第60回ボートレースクラシック,8,2930,9,1650,7,410,2,360,2
SG,2025-03-28,第60回ボートレースクラシック,9,1270,4,250,1,580,2,390,2
SG,2025-03-28,第60回ボートレースクラシック,10,1550,5,1020,5,400,1,270,1
SG,2025-03-28,第60回ボートレースクラシック,11,980,2,340,1,260,1,200,1
SG,2025-03-28,第60回ボートレースクラシック,12,1450,4,800,4,490,2,470,2
SG,2025-03-27,第60回ボートレースクラシック,1,29850,77,1490,8,7430,23,3440,13
SG,2025-03-27,第60回ボートレースクラシック,2,1390,4,530,1,450,2,370,2
SG,2025-03-27,第60回ボートレースクラシック,3,780,2,310,1,340,1,270,1
SG,2025-03-27,第60回ボートレースクラシック,4,650,1,320,1,240,1,220,1
SG,2025-03-27,第60回ボートレースクラシック,5,1820,8,550,3,990,5,800,4
SG,2025-03-27,第60回ボートレースクラシック,6,910,1,350,1,330,1,240,1
SG,2025-03-27,第60回ボートレースクラシック,7,1650,5,640,3,320,1,250,1
SG,2025-03-27,第60回ボートレースクラシック,8,4240,17,1180,6,1130,5,880,4
SG,2025-03-27,第60回ボートレースクラシック,9,3280,11,1390,7,540,2,480,2
SG,2025-03-27,第60回ボートレースクラシック,10,480,1,220,1,270,1,200,1
SG,2025-03-27,第60回ボートレースクラシック,11,7780,22,1290,4,3030,7,2790,5
SG,2025-03-27,第60回ボートレースクラシック,12,1620,8,720,3,370,2,250,1
SG,2025-03-26,第60回ボートレースクラシック,1,1400,5,320,1,650,3,570,3
SG,2025-03-26,第60回ボートレースクラシック,2,1870,4,1010,4,420,2,310,2
SG,2025-03-26,第60回ボートレースクラシック,3,1560,2,430,1,570,2,590,3
SG,2025-03-26,第60回ボートレースクラシック,4,9500,26,1590,6,2820,9,2530,8
SG,2025-03-26,第60回ボートレースクラシック,5,1390,4,380,2,570,3,200,1
SG,2025-03-26,第60回ボートレースクラシック,6,1140,4,710,4,380,2,290,1
SG,2025-03-26,第60回ボートレースクラシック,7,26700,66,1590,6,8040,17,4210,11
SG,2025-03-26,第60回ボートレースクラシック,8,750,1,280,1,330,1,240,1
SG,2025-03-26,第60回ボートレースクラシック,9,1220,4,770,5,300,1,250,1
SG,2025-03-26,第60回ボートレースクラシック,10,2590,12,1170,9,540,3,470,2
SG,2025-03-26,第60回ボートレースクラシック,11,2980,15,1310,7,430,3,470,3
SG,2025-03-26,第60回ボートレースクラシック,12,93510,91,2740,9,13960,21,1860,6
SG,2025-03-25,第60回ボートレースクラシック,1,1260,3,440,2,520,3,390,2
SG,2025-03-25,第60回ボートレースクラシック,2,1580,1,700,2,660,1,390,1
SG,2025-03-25,第60回ボートレースクラシック,3,1640,6,810,4,510,3,440,2
SG,2025-03-25,第60回ボートレースクラシック,4,58110,87,9360,20,9500,20,3240,10
SG,2025-03-25,第60回ボートレースクラシック,5,780,2,410,2,270,1,220,1
SG,2025-03-25,第60回ボートレースクラシック,6,890,2,430,2,270,1,190,1
SG,2025-03-25,第60回ボートレースクラシック,7,960,1,460,1,300,1,280,1
SG,2025-03-25,第60回ボートレースクラシック,8,3700,12,500,3,1070,4,180,1
SG,2025-03-25,第60回ボートレースクラシック,9,4190,16,980,5,960,5,820,4
SG,2025-03-25,第60回ボートレースクラシック,10,15160,53,2650,11,5250,21,2880,11
SG,2025-03-25,第60回ボートレースクラシック,11,2320,9,1160,6,470,2,410,2
SG,2025-03-25,第60回ボートレースクラシック,12,14370,30,520,3,6040,13,3320,10
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,1,2880,10,810,4,1080,6,490,3
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,2,2680,9,730,4,1640,7,780,4
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,3,4930,17,940,4,1490,5,950,5
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,4,1060,1,410,1,420,1,370,1
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,5,770,3,350,2,180,1,190,1
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,6,1330,4,620,4,200,1,150,1
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,7,2200,9,640,2,660,4,450,2
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,8,600,2,170,1,410,2,260,2
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,9,390,1,230,1,170,1,170,1
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,10,4170,13,840,5,1280,5,1220,4
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,11,38340,54,5440,11,9230,16,3710,8
般,2025-03-21,創刊70周年記念サンケイスポーツ杯,12,930,2,490,2,250,1,180,1
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,1,1260,2,420,2,450,1,240,1
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,2,4800,12,510,1,2890,18,1020,6
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,3,10170,33,710,3,4220,17,1830,7
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,4,13310,50,1110,4,2940,14,1590,7
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,5,1010,3,250,1,300,2,520,3
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,6,29270,68,3340,11,7380,21,5710,13
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,7,122410,111,12540,18,14570,22,6210,12
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,8,570,1,210,1,350,1,250,1
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,9,5210,20,2120,7,1210,5,1160,5
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,10,12950,31,2270,7,5120,12,3060,10
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,11,2350,7,330,1,900,4,240,1
般,2025-03-20,創刊70周年記念サンケイスポーツ杯,12,580,2,260,1,230,1,190,1
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,1,24960,54,810,5,9800,21,2990,10
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,2,5060,18,1230,6,980,6,500,2
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,3,8600,27,2630,9,2850,12,1560,7
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,4,1010,4,320,2,460,2,440,3
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,5,620,2,190,1,300,2,240,2
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,6,1460,4,550,2,480,2,400,2
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,7,8180,32,1080,6,2360,10,1460,7
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,8,1550,5,820,4,260,1,210,1
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,9,840,1,330,1,310,1,190,1
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,10,1150,3,510,3,220,1,170,1
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,11,690,2,390,2,240,1,200,1
般,2025-03-19,創刊70周年記念サンケイスポーツ杯,12,4020,13,1650,6,970,5,930,4
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,1,12760,42,4050,11,2140,6,1410,5
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,2,25050,106,2710,16,6640,28,2040,13
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,3,5340,23,420,2,1670,8,500,2
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,4,1750,4,830,3,570,1,510,2
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,5,1870,7,850,4,380,2,400,2
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,6,580,1,270,1,310,1,150,1
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,7,1210,3,570,3,350,2,150,1
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,8,260,1,180,1,170,1,120,1
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,9,1220,4,610,3,280,2,320,2
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,10,170530,118,28040,20,27870,28,5630,13
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,11,1550,6,880,4,280,1,220,1
般,2025-03-17,創刊70周年記念サンケイスポーツ杯,12,970,3,310,1,330,2,430,2
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,1,5070,17,280,1,1950,6,1300,6
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,2,13680,51,1160,7,4170,15,1310,8
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,3,1430,2,410,2,540,1,400,1
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,4,6610,20,390,2,5470,11,1730,6
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,5,4840,15,200,1,4610,8,1360,4
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,6,430,1,210,1,200,1,140,1
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,7,910,3,250,1,500,2,300,2
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,8,3690,12,250,1,1350,5,240,2
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,9,2120,8,640,4,1010,4,750,4
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,10,610,1,220,1,270,1,190,1
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,11,31870,68,2140,7,8760,21,1830,7
般,2025-03-15,ミッドナイトボートレース公営レーシングプレス杯,12,12120,39,1230,6,4210,11,2220,6
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,1,38050,88,6430,19,5670,15,2320,11
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,2,3680,15,490,2,1500,7,440,2
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,3,4090,15,550,3,1460,5,790,4
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,4,8930,36,2480,11,2540,11,2840,9
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,5,3430,10,150,1,2580,6,1430,4
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,6,1800,7,660,4,440,2,470,3
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,7,1400,6,630,4,170,1,220,1
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,8,540,1,250,1,310,1,170,1
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,9,2920,12,680,3,750,3,220,1
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,10,13880,38,1590,7,2970,7,2060,7
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,11,4120,16,1240,5,1120,5,530,2
般,2025-03-14,ミッドナイトボートレース公営レーシングプレス杯,12,5670,23,680,2,1500,5,510,3
般,2025-03-13,ミッドナイトボートレース公営レーシングプレス杯,1,840,3,810,2,270,2,200,1
般,2025-03-13,ミッドナイトボートレース公営レーシングプレス杯,2,2860,12,780,4,950,4,950,5
般,2025-03-13,ミッドナイトボートレース公営レーシングプレス杯,3,43820,52,4380,10,7210,10,5550,10
般,2025-03-13,ミッドナイトボートレース公営レーシングプレス杯,4,2160,9,400,2,1010,5,820,4
般,2025-03-13,ミッドナイトボートレース公営レーシングプレス杯,5,370,1,190,1,170,1,170,1
