grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-01-11,東龍軒カップ,2,2750,8,710,3,850,3,590,3
般,2024-01-11,東龍軒カップ,3,2620,4,520,1,1520,7,1320,6
般,2024-01-11,東龍軒カップ,4,1130,1,380,1,360,1,370,1
般,2024-01-11,東龍軒カップ,5,1890,6,560,3,520,4,420,3
般,2024-01-11,東龍軒カップ,6,900,2,310,1,350,1,310,2
般,2024-01-11,東龍軒カップ,7,1750,5,730,4,330,1,360,2
般,2024-01-11,東龍軒カップ,8,46660,45,1470,6,16550,18,5250,8
般,2024-01-11,東龍軒カップ,9,390,1,240,1,250,1,200,1
般,2024-01-11,東龍軒カップ,10,660,1,280,1,390,2,260,2
般,2024-01-11,東龍軒カップ,11,550,2,160,1,300,2,180,1
般,2024-01-11,東龍軒カップ,12,910,4,470,3,270,1,210,1
般,2024-01-10,東龍軒カップ,1,3970,12,340,1,1340,5,530,2
般,2024-01-10,東龍軒カップ,2,1590,2,370,1,470,1,490,3
般,2024-01-10,東龍軒カップ,3,4890,21,2960,10,1380,6,1660,7
般,2024-01-10,東龍軒カップ,4,2800,11,730,2,1040,4,390,2
般,2024-01-10,東龍軒カップ,5,35010,50,4160,11,3900,9,1990,6
般,2024-01-10,東龍軒カップ,6,31970,49,1580,7,8850,19,5650,10
般,2024-01-10,東龍軒カップ,7,450,2,180,1,200,1,240,1
般,2024-01-10,東龍軒カップ,8,890,2,160,1,460,1,250,1
般,2024-01-10,東龍軒カップ,9,3240,14,1760,7,720,3,850,3
般,2024-01-10,東龍軒カップ,10,730,1,280,1,380,2,340,2
般,2024-01-10,東龍軒カップ,11,28420,39,1470,4,6340,11,1210,4
般,2024-01-10,東龍軒カップ,12,14410,26,370,2,3930,8,3600,7
般,2024-01-09,東龍軒カップ,1,870,1,390,1,380,1,450,3
般,2024-01-09,東龍軒カップ,2,2790,6,880,3,390,1,410,1
般,2024-01-09,東龍軒カップ,3,2590,10,1140,5,1100,4,950,5
般,2024-01-09,東龍軒カップ,4,14820,41,4450,12,3170,11,2330,7
般,2024-01-09,東龍軒カップ,5,2640,9,890,3,1880,5,1200,3
般,2024-01-09,東龍軒カップ,6,26510,60,710,3,7840,17,890,3
般,2024-01-09,東龍軒カップ,7,1810,6,580,3,270,1,210,1
般,2024-01-09,東龍軒カップ,8,480,1,160,1,260,1,170,1
般,2024-01-09,東龍軒カップ,9,29740,59,4250,12,10160,20,4420,11
般,2024-01-09,東龍軒カップ,10,6630,28,1680,7,1620,8,950,5
般,2024-01-09,東龍軒カップ,11,10960,47,960,5,5060,20,2490,10
般,2024-01-09,東龍軒カップ,12,700,2,490,3,190,1,180,1
般,2024-01-08,東龍軒カップ,1,1100,4,520,3,300,1,230,1
般,2024-01-08,東龍軒カップ,2,1080,3,390,2,650,3,490,3
般,2024-01-08,東龍軒カップ,3,1660,5,500,2,510,1,300,1
般,2024-01-08,東龍軒カップ,4,2570,9,560,4,860,4,730,5
般,2024-01-08,東龍軒カップ,5,500,2,200,1,230,2,230,2
般,2024-01-08,東龍軒カップ,6,1210,2,270,1,550,2,200,1
般,2024-01-08,東龍軒カップ,7,3000,10,340,2,1610,4,2210,3
般,2024-01-08,東龍軒カップ,8,660,3,210,1,250,1,220,1
般,2024-01-08,東龍軒カップ,9,1300,6,450,2,650,3,490,3
般,2024-01-08,東龍軒カップ,10,1580,6,860,4,360,2,370,3
般,2024-01-08,東龍軒カップ,11,460,1,230,1,140,1,260,2
般,2024-01-08,東龍軒カップ,12,10690,40,3090,13,3480,13,2030,7
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,1,13150,52,880,5,3720,17,800,5
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,2,920,2,330,2,570,3,530,3
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,3,700,2,400,2,280,1,240,1
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,4,1900,6,990,4,360,1,140,1
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,5,1040,3,560,2,260,2,300,2
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,6,1320,4,750,3,260,1,190,1
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,7,2930,11,1100,4,400,1,200,1
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,8,590,2,310,2,220,1,140,1
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,9,64840,74,8700,15,14040,19,9840,12
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,10,23550,45,5550,12,5230,11,2570,7
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,11,1380,5,380,2,730,4,490,3
般,2024-01-03,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,12,26110,65,7180,19,6650,20,4170,11
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,1,9260,38,1650,8,1280,4,330,1
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,2,2300,5,520,2,1000,6,580,3
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,3,1370,3,390,1,340,1,270,1
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,4,15530,53,2120,11,2560,12,2250,12
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,5,800,3,370,2,280,1,210,1
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,6,2110,8,150,1,1420,6,670,3
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,7,3140,11,220,1,2240,9,310,2
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,8,2580,8,380,2,910,4,160,1
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,9,25470,44,690,4,12430,20,4430,8
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,10,900,4,280,1,360,2,450,2
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,11,730,2,430,2,170,1,190,1
般,2024-01-02,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,12,680,1,320,1,250,1,220,1
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,1,1200,4,390,2,450,3,430,3
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,2,15170,49,2540,9,3200,13,940,4
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,3,3350,11,1160,3,390,2,180,1
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,4,4580,21,370,1,1970,9,650,3
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,5,890,4,360,2,460,3,310,3
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,6,4400,21,1330,7,1380,6,780,3
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,7,2350,7,970,4,520,2,340,2
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,8,210,2,100,1,230,2,210,2
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,9,23320,44,9140,14,1170,4,570,3
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,10,2510,9,470,2,990,4,280,2
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,11,1390,4,470,3,340,1,260,1
般,2024-01-01,西部発刊25周年記念スポーツ報知杯年またぎ特選競走,12,880,2,260,1,420,2,310,1
