grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,5,2640,9,620,3,1190,4,990,4
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,6,4350,15,820,3,620,3,250,1
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,7,4010,16,1130,6,1120,5,670,4
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,8,1700,10,1090,8,530,3,550,3
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,9,1100,2,270,1,320,1,430,2
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,10,3490,11,610,3,1450,5,890,4
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,11,5410,22,490,2,2040,8,450,3
般,2024-11-27,若松夜王S第3戦サッポロビールカップ福岡県内選手権,12,3780,14,1050,5,1060,4,270,1
般,2024-11-26,若松夜王S第3戦サッポロビールカップ福岡県内選手権,1,7750,26,2420,11,1240,4,1030,4
般,2024-11-26,若松夜王S第3戦サッポロビールカップ福岡県内選手権,2,6450,24,1520,6,2210,8,1550,7
般,2024-11-26,若松夜王S第3戦サッポロビールカップ福岡県内選手権,3,1780,6,470,1,640,3,470,2
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,1,11440,40,5060,18,1760,7,1730,6
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,2,5730,19,2750,7,620,3,700,2
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,3,5520,19,1090,3,1870,8,510,3
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,4,6450,26,1950,7,1250,5,610,4
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,5,560,1,260,1,200,1,250,2
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,6,15190,41,1140,4,4640,12,1180,5
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,7,980,4,410,3,200,1,140,1
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,8,930,1,580,2,240,1,240,1
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,9,780,1,460,2,390,3,330,3
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,10,1160,4,540,3,320,1,360,2
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,11,700,1,340,1,260,1,280,1
般,2024-11-25,若松夜王S第3戦サッポロビールカップ福岡県内選手権,12,11470,33,1980,7,1790,6,310,2
般,2024-11-18,東龍軒カップ,1,1460,4,670,3,340,1,250,1
般,2024-11-18,東龍軒カップ,2,3220,10,740,3,780,3,1110,5
般,2024-11-18,東龍軒カップ,3,17690,46,840,3,5800,18,2030,6
般,2024-11-18,東龍軒カップ,4,1440,8,420,1,370,2,340,3
般,2024-11-18,東龍軒カップ,5,4200,14,560,2,990,4,340,2
般,2024-11-18,東龍軒カップ,6,760,2,390,2,200,1,190,1
般,2024-11-18,東龍軒カップ,7,12700,34,430,2,4020,13,2620,7
般,2024-11-18,東龍軒カップ,8,2990,10,1380,4,280,1,220,1
般,2024-11-18,東龍軒カップ,9,1550,5,690,4,510,2,580,4
般,2024-11-18,東龍軒カップ,10,840,3,510,2,250,1,170,1
般,2024-11-18,東龍軒カップ,11,5100,18,1000,5,1700,6,1580,5
般,2024-11-18,東龍軒カップ,12,1820,7,410,2,780,4,610,4
般,2024-11-17,東龍軒カップ,1,6070,28,530,4,1760,10,1440,6
般,2024-11-17,東龍軒カップ,2,2550,8,290,1,1030,5,500,2
般,2024-11-17,東龍軒カップ,3,62200,102,3230,13,14330,29,5020,13
般,2024-11-17,東龍軒カップ,4,4750,17,1790,6,650,1,300,1
般,2024-11-17,東龍軒カップ,5,6710,20,1950,8,2250,9,1550,6
般,2024-11-17,東龍軒カップ,6,1080,3,340,1,460,2,430,2
般,2024-11-17,東龍軒カップ,7,1100,1,420,1,320,1,400,2
般,2024-11-17,東龍軒カップ,8,14530,41,8710,17,2420,9,1720,5
般,2024-11-17,東龍軒カップ,9,800,3,260,1,390,2,300,2
般,2024-11-17,東龍軒カップ,10,1540,7,230,1,870,4,240,1
般,2024-11-17,東龍軒カップ,11,7000,21,380,2,3000,7,620,3
般,2024-11-17,東龍軒カップ,12,1010,2,610,3,280,1,260,1
般,2024-11-16,東龍軒カップ,1,6770,26,1550,9,2150,9,1010,4
般,2024-11-16,東龍軒カップ,2,12360,45,3810,14,1200,7,380,1
般,2024-11-16,東龍軒カップ,3,7970,38,860,5,2130,11,1280,8
般,2024-11-16,東龍軒カップ,4,11210,40,3080,11,1170,5,1330,5
般,2024-11-16,東龍軒カップ,5,79850,51,12280,12,12180,13,13450,10
般,2024-11-16,東龍軒カップ,6,1850,6,320,1,650,3,470,2
般,2024-11-16,東龍軒カップ,7,3710,13,1640,7,510,2,540,3
般,2024-11-16,東龍軒カップ,8,5250,15,780,3,1060,3,260,2
般,2024-11-16,東龍軒カップ,9,720,1,320,1,270,1,250,1
般,2024-11-16,東龍軒カップ,10,6110,21,1610,8,1400,5,1550,5
般,2024-11-16,東龍軒カップ,11,1100,3,670,2,290,1,110,1
般,2024-11-16,東龍軒カップ,12,7360,23,2810,10,780,4,1030,3
般,2024-11-15,東龍軒カップ,1,1060,3,360,1,530,2,390,2
般,2024-11-15,東龍軒カップ,2,6140,23,2650,13,1090,3,800,3
般,2024-11-15,東龍軒カップ,3,20950,61,3200,11,9550,20,8530,11
般,2024-11-15,東龍軒カップ,4,13050,49,840,5,6150,20,1690,6
般,2024-11-15,東龍軒カップ,5,4690,13,170,1,2180,6,410,2
般,2024-11-15,東龍軒カップ,6,1710,6,890,3,320,1,180,1
般,2024-11-15,東龍軒カップ,7,1410,5,680,4,420,2,320,2
般,2024-11-15,東龍軒カップ,8,450,2,160,1,260,2,270,2
般,2024-11-15,東龍軒カップ,9,3270,15,470,3,1420,5,740,4
般,2024-11-15,東龍軒カップ,10,790,2,380,2,300,1,270,1
般,2024-11-15,東龍軒カップ,11,620,1,260,1,250,1,220,1
般,2024-11-15,東龍軒カップ,12,720,1,330,1,300,2,380,3
般,2024-11-14,東龍軒カップ,1,3520,18,730,4,1060,5,570,3
般,2024-11-14,東龍軒カップ,2,3830,15,1550,9,580,1,520,3
般,2024-11-14,東龍軒カップ,3,10290,43,1380,9,2400,13,720,5
般,2024-11-14,東龍軒カップ,4,4940,20,810,3,2100,10,1290,7
般,2024-11-14,東龍軒カップ,5,620,2,180,1,320,2,230,2
般,2024-11-14,東龍軒カップ,6,3850,13,760,4,1920,8,910,5
般,2024-11-14,東龍軒カップ,7,4050,16,1410,6,1050,5,690,4
般,2024-11-14,東龍軒カップ,8,460,2,140,1,220,1,340,2
般,2024-11-14,東龍軒カップ,9,1770,4,460,2,710,3,410,2
般,2024-11-14,東龍軒カップ,10,1520,5,390,2,680,4,450,2
般,2024-11-14,東龍軒カップ,11,670,1,280,1,290,1,250,1
般,2024-11-14,東龍軒カップ,12,14440,29,360,1,5080,10,2060,7
般,2024-11-13,東龍軒カップ,1,1790,9,770,5,440,2,370,2
般,2024-11-13,東龍軒カップ,2,1990,8,550,2,1040,7,640,3
般,2024-11-13,東龍軒カップ,3,2900,9,1210,5,410,1,350,1
般,2024-11-13,東龍軒カップ,4,9570,40,2440,11,2780,12,1690,7
般,2024-11-13,東龍軒カップ,5,1120,4,500,3,440,3,550,3
般,2024-11-13,東龍軒カップ,6,1270,3,660,3,290,1,280,1
般,2024-11-13,東龍軒カップ,7,37750,67,640,3,13190,20,2200,9
般,2024-11-13,東龍軒カップ,8,830,2,290,1,350,2,320,1
般,2024-11-13,東龍軒カップ,9,2520,9,890,4,300,1,190,1
般,2024-11-13,東龍軒カップ,10,650,1,310,1,260,1,190,1
般,2024-11-13,東龍軒カップ,11,670,2,400,2,210,1,210,1
般,2024-11-13,東龍軒カップ,12,7450,21,910,4,1660,5,1790,4
般,2024-11-10,外向発売所リニューアルオープン記念競走,1,2590,10,470,2,1340,4,950,4
般,2024-11-10,外向発売所リニューアルオープン記念競走,2,18270,58,4050,14,6220,18,1800,8
般,2024-11-10,外向発売所リニューアルオープン記念競走,3,18220,78,2850,17,3280,14,8530,12
般,2024-11-10,外向発売所リニューアルオープン記念競走,4,6040,16,370,1,2160,7,1080,6
般,2024-11-10,外向発売所リニューアルオープン記念競走,5,1520,6,460,3,530,3,460,3
般,2024-11-10,外向発売所リニューアルオープン記念競走,6,12230,41,1300,6,4360,15,3620,9
般,2024-11-10,外向発売所リニューアルオープン記念競走,7,10180,32,4360,14,1330,5,1220,4
般,2024-11-10,外向発売所リニューアルオープン記念競走,8,740,2,220,1,380,2,420,2
般,2024-11-10,外向発売所リニューアルオープン記念競走,9,18430,36,950,6,3730,9,320,1
般,2024-11-10,外向発売所リニューアルオープン記念競走,10,1910,6,880,4,510,2,440,2
般,2024-11-10,外向発売所リニューアルオープン記念競走,11,2120,8,640,3,430,2,150,1
般,2024-11-10,外向発売所リニューアルオープン記念競走,12,7110,21,1240,6,2220,6,2020,5
般,2024-11-09,外向発売所リニューアルオープン記念競走,1,450,1,140,1,350,2,270,2
般,2024-11-09,外向発売所リニューアルオープン記念競走,2,1170,3,360,2,340,2,130,1
般,2024-11-09,外向発売所リニューアルオープン記念競走,3,7010,38,1230,9,2360,15,870,3
般,2024-11-09,外向発売所リニューアルオープン記念競走,4,7540,26,2300,10,1850,7,1480,5
般,2024-11-09,外向発売所リニューアルオープン記念競走,5,2040,7,510,2,750,3,700,3
般,2024-11-09,外向発売所リニューアルオープン記念競走,6,950,1,440,2,370,1,180,1
般,2024-11-09,外向発売所リニューアルオープン記念競走,7,83610,108,1800,10,21700,29,6390,14
般,2024-11-09,外向発売所リニューアルオープン記念競走,8,4380,18,1400,6,1110,5,950,3
般,2024-11-09,外向発売所リニューアルオープン記念競走,9,2880,11,870,4,610,3,830,4
般,2024-11-09,外向発売所リニューアルオープン記念競走,10,2430,9,1660,7,410,2,340,2
般,2024-11-09,外向発売所リニューアルオープン記念競走,11,960,4,410,3,270,1,240,1
般,2024-11-09,外向発売所リニューアルオープン記念競走,12,10340,35,490,3,3140,12,1070,6
般,2024-11-08,外向発売所リニューアルオープン記念競走,1,3560,13,430,1,910,3,610,3
般,2024-11-08,外向発売所リニューアルオープン記念競走,2,960,1,340,1,320,1,220,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,3,1730,5,610,3,720,3,470,2
般,2024-11-08,外向発売所リニューアルオープン記念競走,4,1600,3,360,1,690,2,600,3
般,2024-11-08,外向発売所リニューアルオープン記念競走,5,11470,27,2140,8,1060,4,180,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,6,750,1,250,1,340,1,230,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,7,1530,4,270,1,500,2,290,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,8,610,2,190,1,460,2,290,2
般,2024-11-08,外向発売所リニューアルオープン記念競走,9,12540,46,2400,10,1690,6,310,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,10,750,3,640,3,270,1,240,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,11,3330,14,600,3,850,4,140,1
般,2024-11-08,外向発売所リニューアルオープン記念競走,12,6560,21,380,2,2920,8,2200,8
般,2024-11-07,外向発売所リニューアルオープン記念競走,1,7070,29,460,1,3230,11,880,4
般,2024-11-07,外向発売所リニューアルオープン記念競走,2,23380,86,3050,13,9230,24,1470,9
般,2024-11-07,外向発売所リニューアルオープン記念競走,3,2660,9,630,2,1050,4,1000,4
般,2024-11-07,外向発売所リニューアルオープン記念競走,4,1120,2,450,2,410,1,210,1
般,2024-11-07,外向発売所リニューアルオープン記念競走,5,540,2,290,2,210,1,130,1
般,2024-11-07,外向発売所リニューアルオープン記念競走,6,8320,31,850,5,2850,11,980,5
般,2024-11-07,外向発売所リニューアルオープン記念競走,7,810,1,350,1,330,1,420,3
般,2024-11-07,外向発売所リニューアルオープン記念競走,8,690,3,170,1,380,2,320,2
般,2024-11-07,外向発売所リニューアルオープン記念競走,9,6340,18,1520,5,1170,4,1040,3
般,2024-11-07,外向発売所リニューアルオープン記念競走,10,2590,10,680,4,450,1,440,2
般,2024-11-07,外向発売所リニューアルオープン記念競走,11,1930,7,450,3,430,2,150,1
般,2024-11-07,外向発売所リニューアルオープン記念競走,12,2310,12,1270,7,290,2,340,2
般,2024-11-06,外向発売所リニューアルオープン記念競走,1,3830,8,830,3,1560,7,640,3
般,2024-11-06,外向発売所リニューアルオープン記念競走,2,440,1,260,1,240,1,120,1
般,2024-11-06,外向発売所リニューアルオープン記念競走,3,10940,61,2020,13,3410,22,1400,10
般,2024-11-06,外向発売所リニューアルオープン記念競走,4,8570,41,2740,14,1330,6,1380,6
般,2024-11-06,外向発売所リニューアルオープン記念競走,5,690,2,190,1,350,2,370,2
般,2024-11-06,外向発売所リニューアルオープン記念競走,6,7430,29,2160,11,2350,10,1110,5
般,2024-11-06,外向発売所リニューアルオープン記念競走,7,800,3,390,2,230,1,200,1
般,2024-11-06,外向発売所リニューアルオープン記念競走,8,550,1,220,1,210,1,250,2
般,2024-11-06,外向発売所リニューアルオープン記念競走,9,1800,5,730,4,430,2,370,2
般,2024-11-06,外向発売所リニューアルオープン記念競走,10,1010,3,290,1,660,3,570,2
般,2024-11-06,外向発売所リニューアルオープン記念競走,11,5990,24,1570,8,1310,7,960,5
般,2024-11-06,外向発売所リニューアルオープン記念競走,12,2080,10,1310,7,450,3,320,2
般,2024-11-05,外向発売所リニューアルオープン記念競走,1,9060,27,490,2,3060,10,620,3
般,2024-11-05,外向発売所リニューアルオープン記念競走,2,8490,38,670,2,3150,13,1520,7
般,2024-11-05,外向発売所リニューアルオープン記念競走,3,28270,88,4710,18,4860,19,2450,10
般,2024-11-05,外向発売所リニューアルオープン記念競走,4,28240,69,2890,10,10870,23,11520,13
般,2024-11-05,外向発売所リニューアルオープン記念競走,5,800,2,270,1,330,2,290,2
般,2024-11-05,外向発売所リニューアルオープン記念競走,6,670,1,200,1,430,2,240,1
般,2024-11-05,外向発売所リニューアルオープン記念競走,7,870,3,280,1,410,2,140,1
般,2024-11-05,外向発売所リニューアルオープン記念競走,8,6350,16,1010,5,1590,4,210,1
般,2024-11-05,外向発売所リニューアルオープン記念競走,9,9460,32,410,2,3610,14,580,2
般,2024-11-05,外向発売所リニューアルオープン記念競走,10,980,2,340,1,340,1,240,1
般,2024-11-05,外向発売所リニューアルオープン記念競走,11,12370,27,860,5,5410,11,2230,6
般,2024-11-05,外向発売所リニューアルオープン記念競走,12,980,3,340,1,370,3,380,2
