grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,1,1350,2,660,2,360,1,220,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,2,34560,73,9290,19,6750,17,2510,7
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,3,1390,1,450,1,430,1,260,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,4,4190,17,640,2,1320,5,220,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,5,1210,2,500,1,450,2,310,2
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,6,2250,10,1130,5,300,1,270,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,7,4090,17,1620,6,580,3,930,3
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,8,660,1,390,2,190,1,180,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,9,1310,4,390,1,470,2,390,2
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,10,840,1,330,1,260,1,260,1
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,11,1890,7,1010,6,480,2,530,2
G1,2023-01-26,読売新聞社杯全日本覇者決定戦開設70周年記念競走,12,2610,9,1580,7,330,2,320,2
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,1,3980,16,630,3,830,3,280,1
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,2,4260,17,1310,6,420,1,430,2
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,3,1970,4,970,6,970,4,470,3
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,4,4790,18,1010,5,1070,5,300,1
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,5,810,1,400,1,300,1,230,1
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,6,3420,14,1000,5,1250,5,810,4
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,7,68870,71,6450,13,10210,15,2800,6
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,8,1340,6,380,2,470,3,470,3
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,9,2020,8,750,4,580,3,560,3
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,10,560,1,340,2,240,1,210,1
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,11,1050,3,310,1,410,2,280,1
G1,2023-01-25,読売新聞社杯全日本覇者決定戦開設70周年記念競走,12,7220,26,2230,8,1730,5,1760,5
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,1,1140,2,550,2,410,1,260,1
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,2,8290,31,2440,10,1510,5,930,4
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,3,9410,37,1550,7,3710,15,1260,7
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,4,3990,15,1330,6,740,2,550,2
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,5,9670,42,950,5,2280,11,1220,6
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,6,1130,4,470,3,230,1,180,1
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,7,2630,9,1310,5,830,3,750,3
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,8,23640,44,4940,12,4970,10,4100,9
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,9,700,2,340,2,180,1,160,1
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,10,13110,33,2450,8,4510,12,2620,6
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,11,1320,3,290,1,730,3,620,3
G1,2023-01-23,読売新聞社杯全日本覇者決定戦開設70周年記念競走,12,1840,6,1240,7,450,2,480,2
