grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
レ,2024-05-22,オールレディース九州スポーツ杯,7,670,1,200,1,400,1,190,1
レ,2024-05-22,オールレディース九州スポーツ杯,8,2570,10,160,1,1330,6,460,3
レ,2024-05-22,オールレディース九州スポーツ杯,9,3690,14,1600,5,660,3,620,2
レ,2024-05-22,オールレディース九州スポーツ杯,10,5240,20,1890,9,1430,5,1000,4
レ,2024-05-22,オールレディース九州スポーツ杯,11,12840,34,3610,10,2590,6,1230,4
レ,2024-05-22,オールレディース九州スポーツ杯,12,690,1,250,1,360,2,300,2
レ,2024-05-21,オールレディース九州スポーツ杯,1,1770,5,860,5,310,2,260,1
レ,2024-05-21,オールレディース九州スポーツ杯,2,4860,16,1830,6,410,2,170,1
レ,2024-05-21,オールレディース九州スポーツ杯,3,4940,22,800,3,2150,10,1060,5
レ,2024-05-21,オールレディース九州スポーツ杯,4,2430,9,480,3,1130,4,590,3
レ,2024-05-21,オールレディース九州スポーツ杯,5,1310,5,310,2,610,3,450,3
レ,2024-05-21,オールレディース九州スポーツ杯,6,1280,4,700,3,270,1,190,1
レ,2024-05-21,オールレディース九州スポーツ杯,7,2760,10,700,2,1290,5,880,4
レ,2024-05-21,オールレディース九州スポーツ杯,8,120520,64,3230,7,22900,17,4350,6
レ,2024-05-21,オールレディース九州スポーツ杯,9,1590,4,290,1,490,2,650,2
レ,2024-05-21,オールレディース九州スポーツ杯,10,3650,16,980,4,870,4,920,5
レ,2024-05-21,オールレディース九州スポーツ杯,11,1470,6,510,3,510,3,350,2
レ,2024-05-21,オールレディース九州スポーツ杯,12,1520,6,550,3,420,2,500,2
レ,2024-05-20,オールレディース九州スポーツ杯,1,1470,1,510,2,690,1,490,1
レ,2024-05-20,オールレディース九州スポーツ杯,2,10670,45,2270,12,2560,12,1720,9
レ,2024-05-20,オールレディース九州スポーツ杯,3,2220,7,900,4,760,4,520,3
レ,2024-05-20,オールレディース九州スポーツ杯,4,9040,36,1640,8,1760,9,1220,6
レ,2024-05-20,オールレディース九州スポーツ杯,5,430,1,170,1,240,1,160,1
レ,2024-05-20,オールレディース九州スポーツ杯,6,19460,43,720,2,7930,16,1510,5
レ,2024-05-20,オールレディース九州スポーツ杯,7,1440,6,420,2,640,2,260,1
レ,2024-05-20,オールレディース九州スポーツ杯,8,10710,27,1600,7,3100,9,2230,6
レ,2024-05-20,オールレディース九州スポーツ杯,9,4350,16,910,4,650,3,310,2
レ,2024-05-20,オールレディース九州スポーツ杯,10,4450,17,970,4,1070,4,350,2
レ,2024-05-20,オールレディース九州スポーツ杯,11,2980,11,920,3,1390,5,1250,5
レ,2024-05-20,オールレディース九州スポーツ杯,12,4860,20,890,5,1550,6,990,5
レ,2024-05-19,オールレディース九州スポーツ杯,1,3750,14,750,4,1130,4,850,3
レ,2024-05-19,オールレディース九州スポーツ杯,2,6570,24,1950,8,580,3,360,2
レ,2024-05-19,オールレディース九州スポーツ杯,3,870,2,250,1,480,2,350,2
レ,2024-05-19,オールレディース九州スポーツ杯,4,9500,41,970,6,3960,18,2100,8
レ,2024-05-19,オールレディース九州スポーツ杯,5,1250,9,420,5,520,2,260,2
レ,2024-05-19,オールレディース九州スポーツ杯,6,2420,8,660,3,740,4,440,3
レ,2024-05-19,オールレディース九州スポーツ杯,7,1270,5,200,1,760,4,530,3
レ,2024-05-19,オールレディース九州スポーツ杯,8,1780,6,750,4,300,1,200,1
レ,2024-05-19,オールレディース九州スポーツ杯,9,9990,31,660,4,4240,13,2370,8
レ,2024-05-19,オールレディース九州スポーツ杯,10,2620,9,1550,7,530,3,340,1
レ,2024-05-19,オールレディース九州スポーツ杯,11,940,2,370,1,310,1,230,1
レ,2024-05-19,オールレディース九州スポーツ杯,12,4460,17,730,3,1890,6,1370,5
般,2024-05-13,ビッグベアーズカップ,1,5120,19,690,4,1800,7,1220,4
般,2024-05-13,ビッグベアーズカップ,2,5090,21,1350,7,1140,5,580,3
般,2024-05-13,ビッグベアーズカップ,3,2930,11,1280,7,1420,6,1050,5
般,2024-05-13,ビッグベアーズカップ,4,6240,26,1350,8,3100,16,1560,8
般,2024-05-13,ビッグベアーズカップ,5,19790,26,450,2,6530,9,3370,6
般,2024-05-13,ビッグベアーズカップ,6,67420,86,5960,12,11850,22,2450,7
般,2024-05-13,ビッグベアーズカップ,7,26220,58,3770,11,3770,11,540,3
般,2024-05-13,ビッグベアーズカップ,8,770,3,220,1,420,2,290,2
般,2024-05-13,ビッグベアーズカップ,9,740,1,390,2,300,1,190,1
般,2024-05-13,ビッグベアーズカップ,10,790,1,350,1,320,1,270,1
般,2024-05-13,ビッグベアーズカップ,11,1980,7,320,2,730,4,190,1
般,2024-05-13,ビッグベアーズカップ,12,1120,4,310,1,460,2,300,2
般,2024-05-12,ビッグベアーズカップ,1,9400,27,6830,12,310,1,290,2
般,2024-05-12,ビッグベアーズカップ,2,1880,3,470,2,550,1,190,1
般,2024-05-12,ビッグベアーズカップ,3,9860,29,430,1,2980,9,990,5
般,2024-05-12,ビッグベアーズカップ,4,4370,16,880,3,1790,9,890,4
般,2024-05-12,ビッグベアーズカップ,5,1030,3,690,4,260,2,270,2
般,2024-05-12,ビッグベアーズカップ,6,2620,10,1160,4,280,1,210,1
般,2024-05-12,ビッグベアーズカップ,7,3050,10,230,1,610,3,140,1
般,2024-05-12,ビッグベアーズカップ,8,280,1,140,1,200,1,160,1
般,2024-05-12,ビッグベアーズカップ,9,770,3,330,1,290,2,280,2
般,2024-05-12,ビッグベアーズカップ,10,3390,13,310,1,1290,5,230,1
般,2024-05-12,ビッグベアーズカップ,11,400,1,220,1,230,1,170,1
般,2024-05-12,ビッグベアーズカップ,12,5130,21,1270,5,1800,6,1360,6
般,2024-05-11,ビッグベアーズカップ,1,900,3,310,1,380,2,210,1
般,2024-05-11,ビッグベアーズカップ,2,6290,32,890,5,3110,15,1190,6
般,2024-05-11,ビッグベアーズカップ,3,5750,28,1780,7,720,4,560,3
般,2024-05-11,ビッグベアーズカップ,4,4660,17,240,1,2570,10,780,3
般,2024-05-11,ビッグベアーズカップ,5,680,4,250,2,620,3,320,3
般,2024-05-11,ビッグベアーズカップ,6,14410,39,3520,9,2180,10,1110,6
般,2024-05-11,ビッグベアーズカップ,7,530,1,240,1,160,1,180,1
般,2024-05-11,ビッグベアーズカップ,8,21440,28,620,3,5880,9,990,3
般,2024-05-11,ビッグベアーズカップ,9,620,3,370,2,210,1,170,1
般,2024-05-11,ビッグベアーズカップ,10,1180,4,540,3,310,2,200,1
般,2024-05-11,ビッグベアーズカップ,11,1070,4,580,3,350,2,260,1
般,2024-05-11,ビッグベアーズカップ,12,1190,3,670,4,320,1,200,1
般,2024-05-10,ビッグベアーズカップ,1,5680,23,410,2,3990,16,1080,5
般,2024-05-10,ビッグベアーズカップ,2,820,2,380,2,340,1,270,1
般,2024-05-10,ビッグベアーズカップ,3,2200,4,420,2,660,2,620,2
般,2024-05-10,ビッグベアーズカップ,4,1170,3,220,1,610,3,400,2
般,2024-05-10,ビッグベアーズカップ,5,2380,8,600,3,540,3,110,1
般,2024-05-10,ビッグベアーズカップ,6,2040,7,260,1,1220,5,310,1
般,2024-05-10,ビッグベアーズカップ,7,870,2,170,1,420,2,290,2
般,2024-05-10,ビッグベアーズカップ,8,380,1,220,1,210,1,180,1
般,2024-05-10,ビッグベアーズカップ,9,440,1,240,1,230,1,140,1
般,2024-05-10,ビッグベアーズカップ,10,590,1,310,1,240,1,190,1
般,2024-05-10,ビッグベアーズカップ,11,1160,5,500,3,470,3,620,4
般,2024-05-10,ビッグベアーズカップ,12,2380,7,430,2,1080,5,1070,4
般,2024-05-09,ビッグベアーズカップ,1,2450,9,820,4,900,4,1390,4
般,2024-05-09,ビッグベアーズカップ,2,48880,105,7410,18,5150,22,3830,15
般,2024-05-09,ビッグベアーズカップ,3,2880,9,730,3,440,1,450,1
般,2024-05-09,ビッグベアーズカップ,4,6340,25,1950,9,1230,5,600,2
般,2024-05-09,ビッグベアーズカップ,5,1090,4,650,4,250,1,170,1
般,2024-05-09,ビッグベアーズカップ,6,380,1,250,2,180,1,180,1
般,2024-05-09,ビッグベアーズカップ,7,1040,4,370,2,300,1,210,1
般,2024-05-09,ビッグベアーズカップ,8,390,2,150,1,270,2,240,2
般,2024-05-09,ビッグベアーズカップ,9,1430,5,380,2,620,3,150,1
般,2024-05-09,ビッグベアーズカップ,10,1380,3,210,1,1030,4,230,1
般,2024-05-09,ビッグベアーズカップ,11,9080,27,2530,8,1510,6,1820,4
般,2024-05-09,ビッグベアーズカップ,12,450,1,270,1,210,1,130,1
般,2024-05-08,ビッグベアーズカップ,1,2150,7,350,1,980,5,950,4
般,2024-05-08,ビッグベアーズカップ,3,1410,1,450,1,690,1,300,1
般,2024-05-08,ビッグベアーズカップ,4,3170,10,980,4,730,3,830,2
般,2024-05-08,ビッグベアーズカップ,5,3890,10,2680,10,400,2,300,2
般,2024-05-08,ビッグベアーズカップ,6,1100,4,330,2,700,4,380,3
般,2024-05-08,ビッグベアーズカップ,7,2440,9,210,1,1530,7,450,2
般,2024-05-08,ビッグベアーズカップ,8,370,2,140,1,260,2,230,2
般,2024-05-08,ビッグベアーズカップ,9,710,2,310,1,240,1,160,1
般,2024-05-08,ビッグベアーズカップ,10,4440,16,1240,5,570,2,260,1
般,2024-05-08,ビッグベアーズカップ,11,2810,11,1670,5,370,2,400,2
般,2024-05-08,ビッグベアーズカップ,12,710,3,500,2,250,1,190,1
般,2024-05-07,ビッグベアーズカップ,1,2590,8,280,1,1290,6,540,3
般,2024-05-07,ビッグベアーズカップ,2,2500,7,770,5,1180,7,650,4
般,2024-05-07,ビッグベアーズカップ,3,4040,18,580,2,1060,3,780,4
般,2024-05-07,ビッグベアーズカップ,4,2110,4,490,3,810,3,540,2
般,2024-05-07,ビッグベアーズカップ,5,1760,6,530,2,740,3,1040,3
般,2024-05-07,ビッグベアーズカップ,6,5220,22,2970,8,950,5,370,3
般,2024-05-07,ビッグベアーズカップ,7,950,3,160,1,380,2,160,1
般,2024-05-07,ビッグベアーズカップ,8,620,2,420,2,140,1,180,1
般,2024-05-07,ビッグベアーズカップ,9,1840,8,700,5,750,4,400,3
般,2024-05-07,ビッグベアーズカップ,10,550,1,340,1,170,1,260,1
般,2024-05-07,ビッグベアーズカップ,11,13430,29,1550,5,3320,7,970,4
般,2024-05-07,ビッグベアーズカップ,12,3570,14,2600,8,470,3,450,2
