grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2025-05-18,ビッグベアーズカップ,6,3230,10,2540,6,730,3,530,2
般,2025-05-18,ビッグベアーズカップ,7,1450,5,430,2,560,3,240,1
般,2025-05-18,ビッグベアーズカップ,8,1400,6,330,3,450,2,180,1
般,2025-05-18,ビッグベアーズカップ,9,1570,6,320,2,790,4,560,3
般,2025-05-18,ビッグベアーズカップ,10,7040,15,1820,7,2120,6,1970,5
般,2025-05-18,ビッグベアーズカップ,11,7190,25,2180,9,1470,8,1850,7
般,2025-05-18,ビッグベアーズカップ,12,2200,8,250,1,1010,4,180,1
般,2025-05-17,ビッグベアーズカップ,1,930,1,330,1,400,1,370,1
般,2025-05-17,ビッグベアーズカップ,2,1210,4,380,2,490,2,100,1
般,2025-05-17,ビッグベアーズカップ,3,540,1,150,1,290,1,300,1
般,2025-05-17,ビッグベアーズカップ,4,7200,34,990,6,2200,14,1190,7
般,2025-05-17,ビッグベアーズカップ,5,33350,56,2710,7,7920,16,1470,5
般,2025-05-17,ビッグベアーズカップ,6,2030,7,240,1,560,3,190,1
般,2025-05-17,ビッグベアーズカップ,7,31150,80,3430,15,13710,26,2020,10
般,2025-05-17,ビッグベアーズカップ,8,2780,10,730,3,1020,4,510,3
般,2025-05-17,ビッグベアーズカップ,9,1960,8,330,2,560,2,250,1
般,2025-05-17,ビッグベアーズカップ,10,2570,10,390,2,520,2,200,1
般,2025-05-17,ビッグベアーズカップ,11,19270,35,590,3,13680,14,4150,7
般,2025-05-17,ビッグベアーズカップ,12,21000,81,3980,19,6240,22,2330,11
般,2025-05-15,山口シネマカップ,1,930,3,170,1,640,3,350,2
般,2025-05-15,山口シネマカップ,2,5750,25,850,3,2300,11,1960,7
般,2025-05-15,山口シネマカップ,3,7890,23,4650,12,910,4,310,2
般,2025-05-15,山口シネマカップ,4,3060,8,890,3,470,2,350,1
般,2025-05-15,山口シネマカップ,5,6150,20,260,1,3200,11,1680,7
般,2025-05-15,山口シネマカップ,6,4000,18,2240,10,1050,3,550,2
般,2025-05-15,山口シネマカップ,7,9720,32,830,4,3400,13,1450,5
般,2025-05-15,山口シネマカップ,8,670,1,310,1,290,1,230,1
般,2025-05-15,山口シネマカップ,9,12550,33,610,3,3680,11,2600,6
般,2025-05-15,山口シネマカップ,10,1870,8,820,5,580,3,430,2
般,2025-05-15,山口シネマカップ,11,2920,14,1100,6,600,3,420,2
般,2025-05-15,山口シネマカップ,12,3220,11,280,1,1290,5,430,2
般,2025-05-14,山口シネマカップ,1,11290,46,1080,5,1730,8,540,3
般,2025-05-14,山口シネマカップ,2,19320,73,1260,5,3830,19,2420,9
般,2025-05-14,山口シネマカップ,3,2280,6,220,1,1180,5,510,2
般,2025-05-14,山口シネマカップ,4,10970,39,1950,6,1240,8,1640,6
般,2025-05-14,山口シネマカップ,5,2540,13,640,3,1610,8,840,5
般,2025-05-14,山口シネマカップ,6,1190,3,190,1,550,2,170,1
般,2025-05-14,山口シネマカップ,7,910,2,230,1,450,2,410,2
般,2025-05-14,山口シネマカップ,8,59450,75,13920,18,4750,11,5250,9
般,2025-05-14,山口シネマカップ,9,10250,28,1980,9,3830,10,2010,7
般,2025-05-14,山口シネマカップ,10,10190,30,1780,7,2000,7,520,3
般,2025-05-14,山口シネマカップ,11,11250,23,420,2,6330,9,2380,6
般,2025-05-14,山口シネマカップ,12,15750,55,2660,12,4190,17,4560,12
般,2025-05-13,山口シネマカップ,1,2760,9,330,1,1320,5,720,3
般,2025-05-13,山口シネマカップ,2,7130,31,420,2,4550,15,2270,9
般,2025-05-13,山口シネマカップ,3,970,3,270,1,440,2,560,2
般,2025-05-13,山口シネマカップ,4,5410,21,1930,9,680,3,960,3
般,2025-05-13,山口シネマカップ,5,400,1,180,1,170,1,160,1
般,2025-05-13,山口シネマカップ,6,11740,32,1910,7,7300,13,4440,9
般,2025-05-13,山口シネマカップ,7,3760,12,1160,5,1080,4,980,5
般,2025-05-13,山口シネマカップ,8,18960,32,2430,8,3420,7,840,3
般,2025-05-13,山口シネマカップ,9,2550,12,1020,5,370,1,170,1
般,2025-05-13,山口シネマカップ,10,6480,27,2340,9,1930,9,1310,6
般,2025-05-13,山口シネマカップ,11,590,2,220,1,230,1,140,1
般,2025-05-13,山口シネマカップ,12,4060,15,2040,7,660,4,680,3
般,2025-05-12,山口シネマカップ,1,20000,41,510,3,7890,17,2580,7
般,2025-05-12,山口シネマカップ,2,2440,5,560,3,480,1,400,2
般,2025-05-12,山口シネマカップ,3,2340,8,550,3,1100,6,830,5
般,2025-05-12,山口シネマカップ,4,5050,17,1110,4,1110,4,2750,5
般,2025-05-12,山口シネマカップ,5,320,1,170,1,140,1,130,1
般,2025-05-12,山口シネマカップ,6,1310,4,610,4,210,1,120,1
般,2025-05-12,山口シネマカップ,7,850,2,280,1,330,2,160,1
般,2025-05-12,山口シネマカップ,8,360,1,150,1,230,2,230,2
般,2025-05-12,山口シネマカップ,9,1120,4,350,1,360,3,410,3
般,2025-05-12,山口シネマカップ,10,950,2,340,1,430,2,310,2
般,2025-05-12,山口シネマカップ,11,1880,7,390,2,870,4,180,1
般,2025-05-12,山口シネマカップ,12,1780,8,1110,7,340,2,260,1
般,2025-05-09,ミッドナイトレースマンスリーBOATRACE杯,1,2020,6,800,5,490,1,510,2
般,2025-05-09,ミッドナイトレースマンスリーBOATRACE杯,2,2090,6,810,3,350,1,200,1
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,1,8170,38,1070,5,3120,17,3780,12
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,2,7070,31,1300,7,1680,10,1240,7
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,3,12790,46,2230,10,2330,8,1260,6
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,4,2980,11,1050,5,640,3,360,1
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,5,82920,86,9810,17,7810,19,2810,7
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,6,13220,52,640,2,4120,20,1140,5
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,7,3320,10,360,1,1670,10,960,6
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,8,1320,1,550,2,440,1,310,1
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,9,33920,52,1150,5,6760,14,1220,4
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,10,19650,71,2630,12,6560,21,1930,8
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,11,4900,15,2610,8,210,1,220,1
般,2025-05-08,ミッドナイトレースマンスリーBOATRACE杯,12,17450,48,4890,16,3420,12,2700,9
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,1,3470,14,920,5,480,2,430,2
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,2,4750,21,1030,5,1210,4,1090,6
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,3,1120,2,590,2,360,1,220,1
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,4,1660,4,300,1,810,3,380,2
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,5,870,3,190,1,540,2,410,2
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,6,12110,38,870,4,4240,13,3820,10
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,7,3520,13,510,3,810,4,1130,7
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,8,450,1,230,1,190,1,150,1
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,9,7390,27,610,3,2360,8,700,4
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,10,4500,15,750,3,2100,7,1990,7
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,11,47750,57,1460,5,15640,19,7290,10
般,2025-05-07,ミッドナイトレースマンスリーBOATRACE杯,12,1170,2,480,3,450,2,250,1
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,1,1250,2,400,1,530,2,470,3
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,2,2780,11,970,5,1350,6,870,4
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,3,46400,93,1470,6,11550,26,9540,15
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,4,3670,14,430,1,1860,8,700,4
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,5,9310,27,250,1,4190,11,3090,8
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,6,25310,54,3210,9,7460,19,10910,14
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,7,1380,3,340,1,460,1,400,2
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,8,360,1,170,1,230,1,160,1
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,9,7710,28,420,2,4010,12,1100,7
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,10,1920,7,300,1,1030,4,720,3
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,11,9880,35,1690,7,3550,12,2330,7
般,2025-05-06,ミッドナイトレースマンスリーBOATRACE杯,12,790,2,440,2,230,1,160,1
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,1,820,2,310,1,450,2,350,2
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,2,4150,17,790,4,1180,7,640,3
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,3,8710,32,1810,11,3610,14,2550,12
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,4,2920,9,600,3,1070,4,690,3
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,5,440,1,260,1,200,1,130,1
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,6,25630,74,1810,8,6030,20,3330,11
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,7,31640,98,3530,15,8160,27,6190,15
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,8,680,3,390,2,200,1,200,1
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,9,6440,24,2720,8,1510,7,770,4
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,10,2220,8,1410,7,260,1,250,1
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,11,5900,20,2050,7,1980,6,1300,5
般,2025-05-05,ミッドナイトレースマンスリーBOATRACE杯,12,1790,7,1230,6,430,2,620,3
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,1,1180,3,320,2,410,2,300,2
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,2,3180,11,1250,7,1010,5,820,5
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,3,4140,15,470,1,1790,8,580,3
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,4,5440,22,1770,7,1050,5,490,3
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,5,380,1,230,1,220,1,200,1
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,6,5990,20,1130,4,840,4,310,2
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,7,1250,5,290,1,510,3,640,3
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,8,16150,46,4660,14,3970,12,1230,3
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,9,26420,53,5100,13,4410,11,2720,8
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,10,38880,80,10310,17,5940,16,2310,9
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,11,600,1,330,1,230,1,190,1
般,2025-05-04,ミッドナイトレースマンスリーBOATRACE杯,12,920,2,380,2,330,1,160,1
