grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,7,11440,29,310,2,5470,11,960,4
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,8,44160,44,870,4,9460,14,1180,5
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,9,1380,2,510,2,500,1,230,1
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,10,4490,14,1080,6,1180,4,790,5
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,11,5100,13,2160,4,1820,7,1080,4
匠,2023-09-28,マスターズリーグ第6戦九州スポーツ杯,12,1960,9,1280,7,320,2,280,2
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,1,650,1,270,1,360,2,340,2
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,2,2350,3,470,1,1540,7,1060,6
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,3,17060,65,3360,12,2850,12,1820,6
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,4,4020,13,960,5,1880,11,1290,10
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,5,2390,11,1510,7,510,3,310,2
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,6,1910,2,840,4,980,3,830,5
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,7,22370,52,420,2,8950,16,1140,4
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,8,270,1,150,1,200,1,130,1
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,9,1710,5,640,3,750,4,400,3
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,10,23790,67,1530,8,4890,17,1900,8
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,11,1700,9,1090,6,440,3,500,3
匠,2023-09-27,マスターズリーグ第6戦九州スポーツ杯,12,1960,5,880,3,340,1,230,1
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,1,3330,12,1160,5,940,3,710,3
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,2,1200,2,450,2,470,1,280,1
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,3,8050,32,1250,6,2730,9,1950,7
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,4,14830,38,4050,10,1470,8,390,2
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,5,450,1,240,1,240,1,260,1
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,6,1510,3,500,2,550,3,350,2
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,7,650,1,230,1,260,1,170,1
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,8,570,2,190,1,320,2,220,1
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,9,410,1,210,1,220,1,250,2
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,10,2920,9,670,3,1070,4,330,3
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,11,3540,12,590,3,1310,4,630,4
匠,2023-09-26,マスターズリーグ第6戦九州スポーツ杯,12,3730,14,690,4,1280,4,250,1
般,2023-09-20,にっぽん未来プロジェクト競走in若松,1,3900,13,480,3,1030,5,260,1
般,2023-09-20,にっぽん未来プロジェクト競走in若松,2,12520,38,1460,7,2540,9,1190,4
般,2023-09-20,にっぽん未来プロジェクト競走in若松,3,3520,14,360,1,1670,10,1050,5
般,2023-09-20,にっぽん未来プロジェクト競走in若松,4,540,3,110,1,430,3,680,2
般,2023-09-20,にっぽん未来プロジェクト競走in若松,5,400,1,190,1,260,1,140,1
般,2023-09-20,にっぽん未来プロジェクト競走in若松,6,40810,81,12950,19,4660,15,3550,11
般,2023-09-20,にっぽん未来プロジェクト競走in若松,7,2600,11,870,5,620,3,430,3
般,2023-09-20,にっぽん未来プロジェクト競走in若松,8,810,2,480,2,280,1,190,1
般,2023-09-20,にっぽん未来プロジェクト競走in若松,9,8930,35,1560,7,2460,10,1540,7
般,2023-09-20,にっぽん未来プロジェクト競走in若松,10,5980,23,2750,10,1700,5,1120,5
般,2023-09-20,にっぽん未来プロジェクト競走in若松,11,5770,22,2320,6,1220,6,470,3
般,2023-09-20,にっぽん未来プロジェクト競走in若松,12,1110,3,440,2,550,3,530,3
般,2023-09-19,にっぽん未来プロジェクト競走in若松,1,1920,6,660,3,490,2,430,2
般,2023-09-19,にっぽん未来プロジェクト競走in若松,2,5140,18,1200,6,810,2,490,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,3,3520,14,490,2,910,5,280,2
般,2023-09-19,にっぽん未来プロジェクト競走in若松,4,2550,10,610,3,630,1,360,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,5,380,1,230,1,250,1,140,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,6,4370,19,1530,8,430,1,260,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,7,5870,18,2350,6,250,2,180,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,8,630,2,170,1,330,2,370,2
般,2023-09-19,にっぽん未来プロジェクト競走in若松,9,2380,9,1460,6,420,2,320,2
般,2023-09-19,にっぽん未来プロジェクト競走in若松,10,620,1,260,1,260,1,250,1
般,2023-09-19,にっぽん未来プロジェクト競走in若松,11,620,3,410,2,210,1,290,2
般,2023-09-19,にっぽん未来プロジェクト競走in若松,12,820,2,380,2,220,1,190,1
般,2023-09-18,にっぽん未来プロジェクト競走in若松,1,1800,6,460,2,700,2,500,2
般,2023-09-18,にっぽん未来プロジェクト競走in若松,2,11740,49,900,4,3610,17,2600,12
般,2023-09-18,にっぽん未来プロジェクト競走in若松,3,9120,43,1160,6,3400,21,2020,10
般,2023-09-18,にっぽん未来プロジェクト競走in若松,4,2690,9,210,1,1560,7,570,3
般,2023-09-18,にっぽん未来プロジェクト競走in若松,5,860,5,380,2,360,3,470,3
般,2023-09-18,にっぽん未来プロジェクト競走in若松,6,5540,20,1560,5,630,2,290,1
般,2023-09-18,にっぽん未来プロジェクト競走in若松,7,460,1,240,1,170,1,140,1
般,2023-09-18,にっぽん未来プロジェクト競走in若松,8,540,2,210,1,320,2,350,3
般,2023-09-18,にっぽん未来プロジェクト競走in若松,9,2340,8,480,2,900,3,1200,4
般,2023-09-18,にっぽん未来プロジェクト競走in若松,10,2450,10,890,4,410,1,350,2
般,2023-09-18,にっぽん未来プロジェクト競走in若松,11,19860,37,1560,4,4350,11,3360,7
般,2023-09-18,にっぽん未来プロジェクト競走in若松,12,2700,11,1530,6,630,3,430,2
般,2023-09-17,にっぽん未来プロジェクト競走in若松,1,3390,13,1230,6,1330,6,910,4
般,2023-09-17,にっぽん未来プロジェクト競走in若松,2,1420,3,410,2,530,1,360,1
般,2023-09-17,にっぽん未来プロジェクト競走in若松,3,5190,21,1020,6,1300,5,430,3
般,2023-09-17,にっぽん未来プロジェクト競走in若松,4,19500,67,1720,10,4380,20,520,3
般,2023-09-17,にっぽん未来プロジェクト競走in若松,6,2380,8,260,1,1250,6,500,2
般,2023-09-17,にっぽん未来プロジェクト競走in若松,7,840,2,250,1,340,2,130,1
般,2023-09-17,にっぽん未来プロジェクト競走in若松,8,2760,7,430,2,820,3,240,2
般,2023-09-17,にっぽん未来プロジェクト競走in若松,9,5430,18,3480,12,520,2,620,3
般,2023-09-17,にっぽん未来プロジェクト競走in若松,10,16140,38,2040,9,4120,10,1160,5
般,2023-09-17,にっぽん未来プロジェクト競走in若松,11,750,1,410,2,190,1,150,1
般,2023-09-17,にっぽん未来プロジェクト競走in若松,12,2760,14,1310,8,620,4,600,4
般,2023-09-16,にっぽん未来プロジェクト競走in若松,1,21910,48,1450,10,4670,12,610,4
般,2023-09-16,にっぽん未来プロジェクト競走in若松,2,1510,3,210,1,830,4,450,3
般,2023-09-16,にっぽん未来プロジェクト競走in若松,3,3700,14,1020,5,1170,4,800,3
般,2023-09-16,にっぽん未来プロジェクト競走in若松,4,5410,24,1110,5,3810,20,2730,11
般,2023-09-16,にっぽん未来プロジェクト競走in若松,5,4600,14,190,1,3560,9,1310,4
般,2023-09-16,にっぽん未来プロジェクト競走in若松,6,6830,33,1450,8,1490,9,410,2
般,2023-09-16,にっぽん未来プロジェクト競走in若松,7,3210,15,910,5,1080,6,380,2
般,2023-09-16,にっぽん未来プロジェクト競走in若松,8,1830,6,1190,4,260,2,230,2
般,2023-09-16,にっぽん未来プロジェクト競走in若松,9,16930,62,5090,12,5440,17,3160,12
般,2023-09-16,にっぽん未来プロジェクト競走in若松,10,5070,15,280,1,1940,6,1330,5
般,2023-09-16,にっぽん未来プロジェクト競走in若松,11,3480,12,1540,6,850,4,800,3
般,2023-09-16,にっぽん未来プロジェクト競走in若松,12,990,3,310,1,370,2,410,2
般,2023-09-15,にっぽん未来プロジェクト競走in若松,1,1450,5,410,2,680,3,450,3
般,2023-09-15,にっぽん未来プロジェクト競走in若松,2,36410,55,720,3,14910,19,2950,8
般,2023-09-15,にっぽん未来プロジェクト競走in若松,3,3980,17,550,3,1490,9,1250,6
般,2023-09-15,にっぽん未来プロジェクト競走in若松,4,12750,43,1550,6,3160,11,940,6
般,2023-09-15,にっぽん未来プロジェクト競走in若松,5,950,4,160,1,380,2,210,1
般,2023-09-15,にっぽん未来プロジェクト競走in若松,6,1690,7,160,1,980,3,1520,4
般,2023-09-15,にっぽん未来プロジェクト競走in若松,7,690,1,280,1,290,1,170,1
般,2023-09-15,にっぽん未来プロジェクト競走in若松,8,1620,5,460,2,720,3,590,3
般,2023-09-15,にっぽん未来プロジェクト競走in若松,9,2060,8,270,1,1140,5,230,1
般,2023-09-15,にっぽん未来プロジェクト競走in若松,10,4510,17,440,3,1280,6,240,1
般,2023-09-15,にっぽん未来プロジェクト競走in若松,11,1680,7,1010,5,310,1,380,3
般,2023-09-15,にっぽん未来プロジェクト競走in若松,12,1030,4,440,2,300,1,310,1
般,2023-09-12,唐十杯,1,55230,54,6000,10,11400,20,7630,10
般,2023-09-12,唐十杯,2,1780,6,890,6,510,2,340,1
般,2023-09-12,唐十杯,3,51620,91,1960,12,34350,30,1720,8
般,2023-09-12,唐十杯,4,8620,38,630,1,2260,11,490,2
般,2023-09-12,唐十杯,5,2280,9,940,3,550,3,780,3
般,2023-09-12,唐十杯,6,68760,88,2610,11,13950,24,5920,13
般,2023-09-12,唐十杯,7,1220,3,270,1,780,2,200,1
般,2023-09-12,唐十杯,8,1070,4,740,3,180,1,240,2
般,2023-09-12,唐十杯,9,630,1,250,1,280,1,260,1
般,2023-09-12,唐十杯,10,5150,17,930,5,1640,6,2010,4
般,2023-09-12,唐十杯,11,5720,17,490,2,2040,5,280,2
般,2023-09-12,唐十杯,12,1940,7,610,3,540,3,510,3
般,2023-09-11,唐十杯,1,1410,4,370,1,460,2,250,1
般,2023-09-11,唐十杯,2,1890,5,1130,5,490,1,250,1
般,2023-09-11,唐十杯,3,5280,19,270,1,2660,8,910,4
般,2023-09-11,唐十杯,4,2330,4,640,2,850,1,710,5
般,2023-09-11,唐十杯,5,2930,10,930,4,400,2,200,1
般,2023-09-11,唐十杯,6,5880,22,2040,8,1090,5,1720,6
般,2023-09-11,唐十杯,7,6750,27,2210,9,1640,8,990,6
般,2023-09-11,唐十杯,8,2190,6,1160,4,250,1,160,1
般,2023-09-11,唐十杯,9,2570,10,640,4,670,3,620,3
般,2023-09-11,唐十杯,10,920,3,360,1,370,2,500,3
般,2023-09-11,唐十杯,11,700,3,330,1,290,2,430,3
般,2023-09-11,唐十杯,12,14550,35,3690,11,4520,11,2890,6
般,2023-09-10,唐十杯,1,1470,7,620,5,420,2,500,4
般,2023-09-10,唐十杯,2,2070,10,780,4,520,2,240,1
般,2023-09-10,唐十杯,3,810,1,300,1,490,2,330,1
般,2023-09-10,唐十杯,4,1340,3,590,3,700,3,370,3
般,2023-09-10,唐十杯,5,960,3,400,2,320,2,420,3
般,2023-09-10,唐十杯,6,90580,98,13910,18,15910,26,6910,13
般,2023-09-10,唐十杯,7,3410,12,1780,7,510,2,460,2
般,2023-09-10,唐十杯,8,280,1,200,1,170,1,210,2
般,2023-09-10,唐十杯,9,43140,59,5100,13,12310,18,2360,8
般,2023-09-10,唐十杯,10,54710,74,4510,13,5980,15,5640,11
般,2023-09-10,唐十杯,11,990,3,430,3,350,2,370,3
般,2023-09-10,唐十杯,12,1250,6,560,3,290,1,250,1
般,2023-09-09,唐十杯,1,1050,4,570,3,320,2,380,2
般,2023-09-09,唐十杯,2,910,2,370,2,280,1,300,1
般,2023-09-09,唐十杯,3,2030,6,320,1,820,4,140,1
般,2023-09-09,唐十杯,4,28450,60,740,4,7040,15,2250,7
般,2023-09-09,唐十杯,5,30550,39,4830,7,7990,13,2040,5
般,2023-09-09,唐十杯,6,1850,6,210,1,810,3,280,2
般,2023-09-09,唐十杯,7,2260,8,830,3,430,2,200,1
般,2023-09-09,唐十杯,8,1930,5,180,1,970,4,250,2
般,2023-09-09,唐十杯,9,4940,17,710,3,2030,6,1270,4
般,2023-09-09,唐十杯,10,2290,8,950,5,340,2,500,2
般,2023-09-09,唐十杯,11,6850,23,260,1,2470,7,370,2
般,2023-09-09,唐十杯,12,6630,22,3140,11,1120,5,910,4
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,1,830,1,300,1,330,1,320,2
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,2,8610,39,890,5,2320,12,1740,9
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,3,950,1,250,1,240,1,290,2
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,4,2680,9,910,5,410,2,470,3
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,5,1000,3,640,2,270,1,210,1
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,6,850,1,300,1,370,1,300,1
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,7,35090,63,710,3,13340,22,1430,6
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,8,3950,13,600,3,1500,5,400,2
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,9,1390,2,510,2,460,1,370,1
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,10,1370,4,350,1,400,2,440,2
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,11,2450,9,1160,4,250,1,140,1
般,2023-09-04,若松夜王S第2戦西日本スポーツ杯海属王決定戦,12,1130,3,820,4,230,1,190,1
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,1,4840,22,490,1,2070,11,640,2
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,2,1230,1,520,2,390,1,220,1
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,3,10240,46,1780,11,1650,8,1220,7
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,4,4400,22,340,1,1690,11,510,3
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,5,480,1,280,1,200,1,200,1
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,6,12570,39,1760,7,4890,17,1610,7
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,7,5080,16,1160,5,1740,7,1190,5
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,8,8430,23,760,4,1930,6,440,2
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,9,1420,4,780,4,350,2,400,2
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,10,1210,5,770,4,260,1,250,1
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,11,760,1,320,1,290,1,230,1
般,2023-09-03,若松夜王S第2戦西日本スポーツ杯海属王決定戦,12,3180,12,1580,8,670,3,460,3
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,1,6040,23,690,3,890,3,290,1
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,2,3110,12,650,4,1150,5,540,2
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,3,3360,12,860,5,1030,3,550,3
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,4,2580,5,1070,5,570,1,400,1
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,5,6740,18,2410,6,740,4,680,3
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,6,1930,7,270,1,870,4,290,2
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,7,12140,40,840,5,4920,15,1740,6
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,8,1210,5,620,2,220,1,160,1
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,9,960,1,470,1,360,1,290,1
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,10,1810,4,1100,5,320,1,300,1
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,11,18360,37,3790,12,3120,8,1900,7
般,2023-09-02,若松夜王S第2戦西日本スポーツ杯海属王決定戦,12,2980,12,620,2,1190,4,1240,4
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,1,1110,1,560,2,480,2,440,1
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,2,8540,27,1990,5,1340,7,330,2
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,3,11670,51,1480,10,1870,7,1100,5
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,4,11410,37,5320,12,1190,4,530,3
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,5,690,2,230,1,360,2,280,1
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,6,8510,36,630,3,2630,10,1500,6
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,7,1010,2,390,1,370,2,290,1
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,8,670,3,300,2,340,2,240,2
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,9,3270,12,430,2,1360,5,1210,4
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,10,640,1,310,2,230,1,210,1
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,11,1460,7,680,3,470,3,610,4
般,2023-09-01,若松夜王S第2戦西日本スポーツ杯海属王決定戦,12,2990,12,1930,7,270,1,260,1
