grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,8630,38,1360,7,2460,13,710,4
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,460,1,280,1,160,1,250,1
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,5590,27,820,4,1440,5,850,4
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,1000,2,370,2,360,1,170,1
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,31040,67,4250,11,8660,19,3270,8
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,2790,9,540,2,1070,5,280,1
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,780,2,240,1,320,1,250,1
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,3010,9,2080,6,850,3,1080,2
ル,2023-08-27,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,1310,4,340,1,390,2,280,1
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,1,2490,7,670,3,970,4,480,2
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,2,9350,44,800,2,2580,8,1210,6
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,3,2720,15,700,4,1020,5,360,2
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,1530,4,810,4,300,1,230,1
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,96730,71,23380,15,26890,21,11910,11
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,78440,100,3850,13,16400,25,4010,11
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,2310,3,810,3,760,2,470,2
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,3900,12,570,2,1640,5,830,3
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,1470,5,930,4,360,2,310,2
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,590,1,300,1,250,1,170,1
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,1210,3,560,2,310,1,190,1
ル,2023-08-26,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,16810,27,3640,8,2730,6,2090,5
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,1,4260,13,760,4,3090,8,1200,4
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,2,3630,17,1380,7,1110,4,540,3
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,3,840,1,440,1,460,1,290,1
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,800,1,220,1,380,1,360,2
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,5510,17,2600,8,1410,4,680,4
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,1430,3,380,1,560,2,140,1
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,2180,8,700,3,490,2,220,1
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,350,1,200,1,140,1,140,1
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,31960,56,9850,17,4370,11,2310,8
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,1660,7,560,2,380,1,320,2
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,3820,13,1950,6,850,3,640,3
ル,2023-08-25,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,430,1,150,1,280,1,180,1
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,1,12210,43,660,3,4170,15,490,2
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,2,6090,20,1050,6,2180,9,1410,5
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,3,28460,72,1370,6,5760,19,1570,8
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,4530,18,1060,4,1200,5,580,2
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,530,1,310,1,210,1,210,1
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,6380,26,1920,6,3180,14,1740,7
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,5150,19,720,4,1760,8,1050,6
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,7540,19,1280,6,2500,6,1290,5
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,3060,12,900,6,770,4,850,4
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,3700,14,410,1,2740,11,400,2
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,2460,9,620,3,430,2,180,1
ル,2023-08-24,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,4390,17,1850,9,1840,6,1720,6
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,1,1340,3,600,2,240,1,240,1
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,2,26260,72,12280,20,1100,6,1050,5
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,3,1620,5,410,1,560,2,600,3
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,11810,41,1830,6,3210,12,630,2
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,720,3,520,3,260,1,140,1
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,1420,4,420,2,390,1,260,1
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,12680,32,480,2,5910,12,2990,7
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,650,3,370,2,220,1,140,1
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,18480,43,7510,18,1690,5,1370,4
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,730,1,390,2,250,1,190,1
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,3330,12,190,1,1310,5,350,2
ル,2023-08-23,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,21800,45,8100,16,4500,11,2190,6
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,1,1720,6,370,2,530,2,880,2
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,2,3920,15,3050,8,980,4,1330,4
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,3,1830,4,420,1,790,3,860,4
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,4,39710,74,3280,10,11350,23,7400,12
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,5,2280,9,490,3,990,4,630,3
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,6,10870,46,1900,10,2030,7,1660,7
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,7,770,2,480,2,180,1,140,1
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,8,1310,4,230,1,770,4,510,2
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,9,1670,7,420,2,790,3,570,3
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,10,1050,3,530,3,330,2,280,2
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,11,13750,41,1810,8,5180,12,2460,8
ル,2023-08-22,ルーキーS13戦植木通彦カップ23回スカパーJLC,12,840,2,270,1,320,2,230,1
般,2023-08-20,アヤメカップ,1,3830,17,470,1,1330,6,380,1
般,2023-08-20,アヤメカップ,2,1710,5,380,1,600,2,320,1
般,2023-08-20,アヤメカップ,3,2330,7,320,1,770,3,200,1
般,2023-08-20,アヤメカップ,4,2070,6,860,4,370,1,240,1
般,2023-08-20,アヤメカップ,5,1530,6,290,1,770,4,370,2
般,2023-08-20,アヤメカップ,6,420,1,210,1,240,1,190,1
般,2023-08-20,アヤメカップ,7,5130,19,1540,6,2490,9,1860,8
般,2023-08-20,アヤメカップ,8,1180,4,670,4,420,2,530,2
般,2023-08-20,アヤメカップ,9,13690,50,2080,6,3820,14,2350,4
般,2023-08-20,アヤメカップ,10,2700,9,670,4,1020,3,370,2
般,2023-08-20,アヤメカップ,11,920,1,320,1,420,2,410,2
般,2023-08-20,アヤメカップ,12,1390,5,460,2,450,3,370,2
般,2023-08-19,アヤメカップ,1,21490,67,4820,16,2980,13,1290,8
般,2023-08-19,アヤメカップ,2,27810,83,1130,6,6090,18,1550,9
般,2023-08-19,アヤメカップ,3,8140,35,2510,10,890,4,320,1
般,2023-08-19,アヤメカップ,4,1100,1,410,1,640,2,270,1
般,2023-08-19,アヤメカップ,5,2520,9,620,3,960,3,830,4
般,2023-08-19,アヤメカップ,6,3180,12,780,4,900,5,960,5
般,2023-08-19,アヤメカップ,7,3160,11,870,4,970,4,860,4
般,2023-08-19,アヤメカップ,8,1750,7,940,6,210,1,210,1
般,2023-08-19,アヤメカップ,9,4240,15,530,2,900,4,240,1
般,2023-08-19,アヤメカップ,10,1400,3,870,4,360,2,340,2
般,2023-08-19,アヤメカップ,11,77260,78,6780,13,27490,25,7070,12
般,2023-08-19,アヤメカップ,12,550,1,250,1,340,2,330,2
般,2023-08-18,アヤメカップ,1,34780,71,3750,14,4890,12,3140,8
般,2023-08-18,アヤメカップ,2,3140,10,890,4,850,3,900,4
般,2023-08-18,アヤメカップ,3,3000,12,400,2,670,2,350,1
般,2023-08-18,アヤメカップ,4,2750,11,760,4,680,3,530,3
般,2023-08-18,アヤメカップ,5,1180,4,200,1,520,2,570,2
般,2023-08-18,アヤメカップ,6,2150,8,1030,4,560,3,420,2
般,2023-08-18,アヤメカップ,7,720,1,200,1,240,1,260,1
般,2023-08-18,アヤメカップ,8,2890,10,780,2,600,3,230,2
般,2023-08-18,アヤメカップ,9,2950,10,1360,7,1750,8,1690,7
般,2023-08-18,アヤメカップ,10,4590,16,440,2,920,4,220,1
般,2023-08-18,アヤメカップ,11,3230,10,260,1,1230,4,220,1
般,2023-08-18,アヤメカップ,12,1160,2,590,4,330,1,210,1
般,2023-08-17,アヤメカップ,1,6910,21,750,5,1670,7,270,1
般,2023-08-17,アヤメカップ,2,5380,22,3150,12,1010,5,770,5
般,2023-08-17,アヤメカップ,3,3160,11,610,3,1350,4,120,1
般,2023-08-17,アヤメカップ,4,1340,2,730,3,340,1,610,4
般,2023-08-17,アヤメカップ,5,28330,51,1190,4,5390,15,2340,6
般,2023-08-17,アヤメカップ,6,810,1,370,1,250,1,130,1
般,2023-08-17,アヤメカップ,7,6390,23,1130,4,1270,6,1000,5
般,2023-08-17,アヤメカップ,8,3030,10,2590,7,230,1,220,1
般,2023-08-17,アヤメカップ,9,1680,6,670,3,670,4,710,4
般,2023-08-17,アヤメカップ,10,630,2,270,1,300,2,250,2
般,2023-08-17,アヤメカップ,11,1210,3,400,1,430,2,350,2
般,2023-08-17,アヤメカップ,12,1170,3,730,3,300,1,170,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,1,1030,2,290,1,440,1,280,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,2,6270,27,1390,8,1810,8,790,5
般,2023-08-15,日刊スポーツ杯お盆特選競走,3,6820,28,770,2,2230,9,500,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,4,1390,3,440,1,470,2,450,2
般,2023-08-15,日刊スポーツ杯お盆特選競走,5,570,2,240,1,250,2,220,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,6,380,1,190,1,200,1,120,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,7,900,1,250,1,330,1,170,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,8,580,1,230,1,280,2,220,1
般,2023-08-15,日刊スポーツ杯お盆特選競走,9,9510,38,360,1,2660,10,850,4
般,2023-08-15,日刊スポーツ杯お盆特選競走,10,760,2,220,1,520,2,340,2
般,2023-08-15,日刊スポーツ杯お盆特選競走,11,2840,8,1760,5,370,2,340,2
般,2023-08-15,日刊スポーツ杯お盆特選競走,12,3260,12,1920,8,370,2,280,1
般,2023-08-14,日刊スポーツ杯お盆特選競走,1,5170,21,1390,8,1820,9,1150,6
般,2023-08-14,日刊スポーツ杯お盆特選競走,2,16540,74,4030,17,3870,21,3250,15
般,2023-08-14,日刊スポーツ杯お盆特選競走,3,13060,51,1340,7,2290,11,380,2
般,2023-08-14,日刊スポーツ杯お盆特選競走,4,7050,32,1280,5,750,3,420,2
般,2023-08-14,日刊スポーツ杯お盆特選競走,5,880,3,390,2,270,1,180,1
般,2023-08-14,日刊スポーツ杯お盆特選競走,6,1700,5,770,3,320,1,190,1
般,2023-08-14,日刊スポーツ杯お盆特選競走,7,87230,103,7660,17,15260,27,4830,13
般,2023-08-14,日刊スポーツ杯お盆特選競走,8,2170,8,1620,7,350,2,310,2
般,2023-08-14,日刊スポーツ杯お盆特選競走,9,66660,74,5860,14,14110,18,6750,11
般,2023-08-14,日刊スポーツ杯お盆特選競走,10,930,3,290,2,540,2,390,3
般,2023-08-14,日刊スポーツ杯お盆特選競走,11,4800,19,550,3,1720,6,240,1
般,2023-08-14,日刊スポーツ杯お盆特選競走,12,8470,28,520,3,2680,10,620,4
般,2023-08-13,日刊スポーツ杯お盆特選競走,1,5080,24,630,2,2080,8,1010,6
般,2023-08-13,日刊スポーツ杯お盆特選競走,2,6340,28,1660,11,2330,14,1240,9
般,2023-08-13,日刊スポーツ杯お盆特選競走,3,7290,30,1020,6,3630,15,5450,10
般,2023-08-13,日刊スポーツ杯お盆特選競走,4,790,2,260,1,340,1,220,1
般,2023-08-13,日刊スポーツ杯お盆特選競走,5,1010,3,530,3,130,1,120,1
般,2023-08-13,日刊スポーツ杯お盆特選競走,6,2780,9,640,2,1230,7,1150,4
般,2023-08-13,日刊スポーツ杯お盆特選競走,7,5870,22,550,3,1340,6,560,3
般,2023-08-13,日刊スポーツ杯お盆特選競走,8,1730,8,1020,7,310,2,240,2
般,2023-08-13,日刊スポーツ杯お盆特選競走,9,1090,4,310,2,500,3,620,3
般,2023-08-13,日刊スポーツ杯お盆特選競走,10,30290,92,3320,15,3850,18,4300,14
般,2023-08-13,日刊スポーツ杯お盆特選競走,11,1220,3,330,1,650,2,460,2
般,2023-08-13,日刊スポーツ杯お盆特選競走,12,7630,32,2970,12,1570,7,1200,5
般,2023-08-12,日刊スポーツ杯お盆特選競走,1,1130,2,380,1,630,3,310,1
般,2023-08-12,日刊スポーツ杯お盆特選競走,2,7610,27,2980,11,2330,11,2760,8
般,2023-08-12,日刊スポーツ杯お盆特選競走,3,1200,3,430,2,370,2,310,2
般,2023-08-12,日刊スポーツ杯お盆特選競走,4,6660,34,1310,6,1320,6,620,3
般,2023-08-12,日刊スポーツ杯お盆特選競走,5,1080,4,520,2,290,2,210,1
般,2023-08-12,日刊スポーツ杯お盆特選競走,6,2090,6,640,2,480,2,240,1
般,2023-08-12,日刊スポーツ杯お盆特選競走,7,3850,15,750,3,1810,7,660,3
般,2023-08-12,日刊スポーツ杯お盆特選競走,8,3200,12,540,3,2620,6,1410,5
般,2023-08-12,日刊スポーツ杯お盆特選競走,9,580,1,270,1,210,1,180,1
般,2023-08-12,日刊スポーツ杯お盆特選競走,10,640,2,220,1,270,2,240,1
般,2023-08-12,日刊スポーツ杯お盆特選競走,11,3330,12,2900,9,860,4,1000,4
般,2023-08-12,日刊スポーツ杯お盆特選競走,12,1180,6,560,3,350,1,220,1
般,2023-08-11,日刊スポーツ杯お盆特選競走,1,6960,25,1180,7,3790,11,920,4
般,2023-08-11,日刊スポーツ杯お盆特選競走,2,28760,57,2130,8,7570,18,2010,8
般,2023-08-11,日刊スポーツ杯お盆特選競走,3,4080,12,1540,10,1380,6,1120,7
般,2023-08-11,日刊スポーツ杯お盆特選競走,4,4480,21,2420,10,810,4,660,3
般,2023-08-11,日刊スポーツ杯お盆特選競走,5,460,1,190,1,220,2,230,2
般,2023-08-11,日刊スポーツ杯お盆特選競走,6,5450,21,1150,5,3810,12,2130,7
般,2023-08-11,日刊スポーツ杯お盆特選競走,7,2880,11,610,2,1500,6,1360,4
般,2023-08-11,日刊スポーツ杯お盆特選競走,8,1880,7,1220,6,350,2,290,2
般,2023-08-11,日刊スポーツ杯お盆特選競走,9,1150,1,460,1,430,1,320,1
般,2023-08-11,日刊スポーツ杯お盆特選競走,10,5170,16,1630,5,1230,4,770,3
般,2023-08-11,日刊スポーツ杯お盆特選競走,11,640,1,260,1,230,1,120,1
般,2023-08-11,日刊スポーツ杯お盆特選競走,12,21630,37,830,5,4110,8,370,2
般,2023-08-10,日刊スポーツ杯お盆特選競走,1,8430,33,2810,11,670,2,520,3
般,2023-08-10,日刊スポーツ杯お盆特選競走,2,2980,12,1080,6,1340,7,750,4
般,2023-08-10,日刊スポーツ杯お盆特選競走,3,3380,13,1140,7,870,4,460,2
般,2023-08-10,日刊スポーツ杯お盆特選競走,4,980,2,400,2,320,1,170,1
般,2023-08-10,日刊スポーツ杯お盆特選競走,5,1470,6,500,3,390,2,510,2
般,2023-08-10,日刊スポーツ杯お盆特選競走,6,3010,11,380,2,1370,5,1040,4
般,2023-08-10,日刊スポーツ杯お盆特選競走,7,2230,8,1170,4,590,3,440,2
般,2023-08-10,日刊スポーツ杯お盆特選競走,8,9710,20,230,1,6400,11,1540,5
般,2023-08-10,日刊スポーツ杯お盆特選競走,9,1970,5,1030,4,310,1,200,1
般,2023-08-10,日刊スポーツ杯お盆特選競走,10,2080,8,990,5,460,2,470,2
般,2023-08-10,日刊スポーツ杯お盆特選競走,11,510,1,300,1,220,1,180,1
般,2023-08-10,日刊スポーツ杯お盆特選競走,12,860,2,410,1,290,1,220,1
般,2023-08-03,サッポロビールカップ,1,19570,55,2290,9,2000,9,970,4
般,2023-08-03,サッポロビールカップ,2,1200,1,420,2,330,1,380,2
般,2023-08-03,サッポロビールカップ,3,4250,16,2720,10,630,2,510,2
般,2023-08-03,サッポロビールカップ,4,1190,3,450,2,480,1,440,2
般,2023-08-03,サッポロビールカップ,5,1390,6,910,5,270,1,230,1
般,2023-08-03,サッポロビールカップ,6,2380,10,1780,8,630,3,490,3
般,2023-08-03,サッポロビールカップ,7,3830,13,1300,6,1250,5,1610,6
般,2023-08-03,サッポロビールカップ,8,920,2,430,1,240,1,190,1
般,2023-08-03,サッポロビールカップ,9,2640,10,320,1,740,3,210,1
般,2023-08-03,サッポロビールカップ,10,23520,88,3310,13,7060,24,6690,15
般,2023-08-03,サッポロビールカップ,11,22100,45,2140,6,3540,10,560,2
般,2023-08-03,サッポロビールカップ,12,2460,8,410,3,870,4,220,1
般,2023-08-02,サッポロビールカップ,1,24890,97,2510,12,5030,23,2760,13
般,2023-08-02,サッポロビールカップ,2,3510,12,250,1,1420,6,530,2
般,2023-08-02,サッポロビールカップ,3,7670,41,1040,7,1950,11,1150,7
般,2023-08-02,サッポロビールカップ,4,1230,2,340,1,460,2,290,1
般,2023-08-02,サッポロビールカップ,5,1050,4,710,3,280,2,350,2
般,2023-08-02,サッポロビールカップ,6,4130,14,510,2,870,5,150,1
般,2023-08-02,サッポロビールカップ,7,2680,9,890,4,430,1,310,2
般,2023-08-02,サッポロビールカップ,8,440,1,170,1,260,1,160,1
般,2023-08-02,サッポロビールカップ,9,4880,15,2260,6,1200,3,560,2
般,2023-08-02,サッポロビールカップ,10,1010,3,210,1,600,3,340,2
般,2023-08-02,サッポロビールカップ,11,2500,9,220,1,1020,4,180,1
般,2023-08-02,サッポロビールカップ,12,3110,12,280,1,1470,6,380,2
般,2023-08-01,サッポロビールカップ,1,24060,59,2230,10,7350,20,2450,10
般,2023-08-01,サッポロビールカップ,2,2430,10,250,1,2090,10,1250,7
般,2023-08-01,サッポロビールカップ,3,1270,1,350,1,470,1,350,1
般,2023-08-01,サッポロビールカップ,4,3330,14,710,2,430,1,340,1
般,2023-08-01,サッポロビールカップ,5,20690,42,1560,5,8050,15,5410,11
般,2023-08-01,サッポロビールカップ,6,3810,13,270,1,1710,8,890,4
般,2023-08-01,サッポロビールカップ,7,840,1,240,1,550,2,400,2
般,2023-08-01,サッポロビールカップ,8,55400,54,8030,14,11130,14,7340,11
般,2023-08-01,サッポロビールカップ,9,4260,13,500,3,810,3,160,1
般,2023-08-01,サッポロビールカップ,10,5250,16,450,1,1480,5,250,1
般,2023-08-01,サッポロビールカップ,11,1880,10,670,4,570,4,560,4
般,2023-08-01,サッポロビールカップ,12,1250,2,420,1,400,1,270,1
