grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-08-09,にっぽん未来プロジェクト競走in若松,2,4230,17,900,5,2210,12,1730,8
般,2024-08-09,にっぽん未来プロジェクト競走in若松,3,1440,4,470,2,630,3,650,3
般,2024-08-09,にっぽん未来プロジェクト競走in若松,4,1440,1,540,1,480,1,240,1
般,2024-08-09,にっぽん未来プロジェクト競走in若松,5,1190,3,220,1,630,3,890,3
般,2024-08-09,にっぽん未来プロジェクト競走in若松,6,7250,29,2670,11,1160,7,270,2
般,2024-08-09,にっぽん未来プロジェクト競走in若松,7,420,1,220,1,290,1,150,1
般,2024-08-09,にっぽん未来プロジェクト競走in若松,8,870,3,460,3,230,1,170,1
般,2024-08-09,にっぽん未来プロジェクト競走in若松,9,860,2,340,1,330,1,240,1
般,2024-08-09,にっぽん未来プロジェクト競走in若松,10,4910,18,2460,9,1050,5,690,3
般,2024-08-09,にっぽん未来プロジェクト競走in若松,11,730,1,240,1,270,1,180,1
般,2024-08-09,にっぽん未来プロジェクト競走in若松,12,2850,9,560,2,1510,5,850,3
般,2024-08-08,にっぽん未来プロジェクト競走in若松,1,790,2,480,2,180,1,180,1
般,2024-08-08,にっぽん未来プロジェクト競走in若松,2,1670,5,800,5,400,1,550,3
般,2024-08-08,にっぽん未来プロジェクト競走in若松,3,1090,1,410,1,480,2,620,3
般,2024-08-08,にっぽん未来プロジェクト競走in若松,4,19910,66,2770,13,5950,23,2880,11
般,2024-08-08,にっぽん未来プロジェクト競走in若松,5,3960,11,2030,7,340,1,110,1
般,2024-08-08,にっぽん未来プロジェクト競走in若松,6,1930,8,510,2,850,5,800,4
般,2024-08-08,にっぽん未来プロジェクト競走in若松,7,14570,28,990,6,10020,16,4530,9
般,2024-08-08,にっぽん未来プロジェクト競走in若松,8,6860,20,890,4,2410,8,1940,5
般,2024-08-08,にっぽん未来プロジェクト競走in若松,9,2090,9,1820,8,400,3,300,2
般,2024-08-08,にっぽん未来プロジェクト競走in若松,10,8460,37,2670,12,1310,6,890,4
般,2024-08-08,にっぽん未来プロジェクト競走in若松,11,10430,31,630,3,3080,11,660,3
般,2024-08-08,にっぽん未来プロジェクト競走in若松,12,8450,23,2040,10,1230,5,1120,4
般,2024-08-07,にっぽん未来プロジェクト競走in若松,1,640,1,290,1,330,1,330,1
般,2024-08-07,にっぽん未来プロジェクト競走in若松,2,22760,69,880,4,4120,17,3130,10
般,2024-08-07,にっぽん未来プロジェクト競走in若松,3,2890,9,1150,4,460,2,220,1
般,2024-08-07,にっぽん未来プロジェクト競走in若松,4,1730,3,380,1,790,3,700,3
般,2024-08-07,にっぽん未来プロジェクト競走in若松,5,3440,11,430,1,1670,9,760,5
般,2024-08-07,にっぽん未来プロジェクト競走in若松,6,730,1,220,1,370,1,260,1
般,2024-08-07,にっぽん未来プロジェクト競走in若松,7,3910,16,1440,6,690,4,520,4
般,2024-08-07,にっぽん未来プロジェクト競走in若松,8,9800,24,2170,7,1780,5,660,3
般,2024-08-07,にっぽん未来プロジェクト競走in若松,9,6710,19,2430,8,710,3,600,3
般,2024-08-07,にっぽん未来プロジェクト競走in若松,10,1900,7,500,2,580,3,620,3
般,2024-08-07,にっぽん未来プロジェクト競走in若松,11,115900,111,3890,14,9740,21,2120,10
般,2024-08-07,にっぽん未来プロジェクト競走in若松,12,8780,27,1710,8,1860,7,510,4
般,2024-08-06,にっぽん未来プロジェクト競走in若松,1,16260,47,2710,9,2180,10,980,4
般,2024-08-06,にっぽん未来プロジェクト競走in若松,2,1960,7,590,2,580,1,880,5
般,2024-08-06,にっぽん未来プロジェクト競走in若松,3,4970,23,380,1,1350,7,1530,6
般,2024-08-06,にっぽん未来プロジェクト競走in若松,4,11090,43,1270,6,3610,19,2230,9
般,2024-08-06,にっぽん未来プロジェクト競走in若松,5,8130,12,1050,2,3190,4,680,2
般,2024-08-06,にっぽん未来プロジェクト競走in若松,6,790,2,370,2,210,1,140,1
般,2024-08-06,にっぽん未来プロジェクト競走in若松,7,98480,102,20520,20,10990,22,4210,10
般,2024-08-06,にっぽん未来プロジェクト競走in若松,8,2440,10,1930,8,240,2,310,2
般,2024-08-06,にっぽん未来プロジェクト競走in若松,9,2460,5,370,1,790,3,390,2
般,2024-08-06,にっぽん未来プロジェクト競走in若松,10,9680,30,2850,9,4270,9,810,3
般,2024-08-06,にっぽん未来プロジェクト競走in若松,11,11930,32,1760,7,2810,7,2150,7
般,2024-08-06,にっぽん未来プロジェクト競走in若松,12,10390,27,390,1,4680,12,1600,5
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,1,28730,48,3160,8,10590,17,2230,8
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,2,3000,10,540,2,1150,5,430,2
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,3,20540,54,3280,11,1480,5,430,3
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,4,35090,75,2620,11,5570,16,790,4
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,5,3470,11,350,2,900,4,190,1
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,6,9990,36,580,3,4070,11,1070,4
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,7,1910,7,930,5,670,3,780,3
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,8,520,2,160,1,330,2,270,2
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,9,1730,6,710,3,390,1,270,2
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,10,1600,4,640,2,690,3,630,3
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,11,11600,39,1020,7,2060,8,450,2
般,2024-08-04,ミッドナイトレースマンスリーBOATRACE杯,12,15550,50,5050,14,4270,15,3410,10
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,1,4320,15,1640,8,610,1,490,2
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,2,1720,3,490,1,570,2,310,1
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,3,3270,5,840,2,990,4,1030,6
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,4,10890,32,1070,6,2950,9,500,3
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,5,4310,16,2450,6,840,3,800,3
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,6,3730,15,480,3,1470,6,210,1
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,7,970,3,480,2,280,1,290,1
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,8,1300,6,520,3,430,2,230,1
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,9,3100,11,1500,7,380,2,340,3
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,10,1260,4,720,4,210,1,260,1
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,11,21700,46,5210,13,5370,13,3090,8
般,2024-08-03,ミッドナイトレースマンスリーBOATRACE杯,12,5590,18,3410,11,520,2,690,3
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,1,7120,22,780,5,2110,7,2100,8
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,2,4160,16,850,4,1080,5,440,3
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,3,11790,40,1830,7,2460,11,1500,7
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,4,5570,22,400,2,2180,8,390,1
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,5,14260,31,3190,9,1730,5,280,2
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,6,4940,20,1170,4,2070,8,620,4
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,7,2940,12,1230,5,1820,7,1320,4
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,8,770,3,530,2,190,1,220,2
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,9,1370,4,270,1,800,3,550,2
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,10,5140,15,1120,4,930,4,210,1
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,11,2930,9,910,4,400,1,220,1
般,2024-08-02,ミッドナイトレースマンスリーBOATRACE杯,12,520,2,220,1,250,1,380,2
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,1,9010,29,2270,7,2580,8,1890,7
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,2,4430,19,830,6,1960,13,990,6
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,3,4080,17,1840,8,1230,5,950,4
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,4,23240,65,9160,19,3670,16,2660,10
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,5,450,2,100,1,330,2,300,2
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,6,6740,28,1110,6,2800,15,820,3
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,7,1270,5,560,3,480,2,680,3
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,8,500,1,320,1,210,1,280,2
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,9,30160,63,2390,9,9230,19,7300,12
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,10,3240,10,1400,7,520,1,210,1
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,11,1570,3,630,2,320,1,180,1
般,2024-08-01,ミッドナイトレースマンスリーBOATRACE杯,12,870,3,240,1,490,2,400,3
