grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,1,10620,34,2080,8,2670,12,2240,6
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,2,2120,6,1000,3,350,1,240,1
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,3,5410,22,450,2,1210,7,570,2
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,4,4130,16,1600,8,1120,5,960,5
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,5,3730,11,220,1,2630,10,360,3
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,6,4540,20,1230,6,890,3,890,5
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,7,4870,17,650,2,900,3,200,1
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,8,1060,3,400,3,450,2,300,2
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,9,36680,71,7380,17,8630,18,5450,13
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,10,770,2,270,1,290,1,250,2
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,11,990,2,610,2,270,1,260,1
般,2024-02-27,夜王S第4戦ニッカン・コム杯スピードスター決定戦,12,128520,93,11060,19,15550,19,8080,12
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,1,4640,17,430,3,1560,8,1220,5
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,2,32370,75,3760,11,7320,19,3580,9
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,3,4620,18,1410,8,940,4,1470,7
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,4,1360,3,480,2,460,1,210,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,5,450,1,260,1,130,1,150,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,6,770,1,290,1,260,1,210,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,7,770,2,350,2,270,1,200,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,8,470,2,210,1,220,1,210,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,9,1220,4,680,3,240,1,180,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,10,7290,26,470,2,1850,8,420,2
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,11,790,2,320,1,300,1,220,1
般,2024-02-26,夜王S第4戦ニッカン・コム杯スピードスター決定戦,12,1380,2,350,1,390,1,180,1
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,1,790,2,370,1,320,2,260,1
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,2,8010,31,2690,12,3160,11,1260,4
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,3,6440,23,1910,7,1760,8,1060,5
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,4,1860,5,630,3,730,2,770,4
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,5,1920,8,1070,3,420,2,330,2
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,6,3260,12,1540,6,470,2,340,2
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,7,500,1,200,1,240,1,140,1
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,8,65050,46,660,4,20390,14,7030,10
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,9,13980,26,3590,10,2200,6,3460,5
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,10,4130,16,1540,7,590,3,700,4
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,11,3040,10,820,5,1300,5,1230,4
般,2024-02-25,夜王S第4戦ニッカン・コム杯スピードスター決定戦,12,1170,4,620,3,200,1,140,1
