grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-03-22,サンケイスポーツ杯,1,5020,17,2240,10,250,1,340,1
般,2024-03-22,サンケイスポーツ杯,2,3090,12,580,3,1020,5,510,2
般,2024-03-22,サンケイスポーツ杯,3,2030,3,1110,5,430,1,360,2
般,2024-03-22,サンケイスポーツ杯,4,15090,50,9530,14,1210,5,580,3
般,2024-03-22,サンケイスポーツ杯,5,760,3,200,1,400,2,280,2
般,2024-03-22,サンケイスポーツ杯,6,11280,39,1100,5,1390,7,430,2
般,2024-03-22,サンケイスポーツ杯,7,1690,6,750,4,610,4,310,2
般,2024-03-22,サンケイスポーツ杯,8,420,1,230,1,160,1,140,1
般,2024-03-22,サンケイスポーツ杯,9,5400,19,260,1,2940,8,1000,5
般,2024-03-22,サンケイスポーツ杯,10,1320,3,550,2,340,2,360,2
般,2024-03-22,サンケイスポーツ杯,11,1580,6,320,1,690,2,130,1
般,2024-03-22,サンケイスポーツ杯,12,7610,33,1840,8,2160,9,1360,7
般,2024-03-21,サンケイスポーツ杯,1,2590,9,1460,9,390,2,540,3
般,2024-03-21,サンケイスポーツ杯,2,14580,50,1750,8,2980,14,3250,10
般,2024-03-21,サンケイスポーツ杯,3,5170,19,1620,9,1100,3,830,4
般,2024-03-21,サンケイスポーツ杯,4,3200,10,1120,5,1100,5,850,4
般,2024-03-21,サンケイスポーツ杯,5,161630,84,25790,19,12530,15,14790,11
般,2024-03-21,サンケイスポーツ杯,6,4150,16,1610,6,900,4,500,3
般,2024-03-21,サンケイスポーツ杯,7,3070,11,510,2,1320,3,770,3
般,2024-03-21,サンケイスポーツ杯,8,1620,5,350,2,690,4,430,3
般,2024-03-21,サンケイスポーツ杯,9,1260,3,210,1,570,3,240,1
般,2024-03-21,サンケイスポーツ杯,10,740,2,340,1,200,1,210,1
般,2024-03-21,サンケイスポーツ杯,11,790,1,590,2,260,1,250,1
般,2024-03-21,サンケイスポーツ杯,12,2440,8,1770,9,1220,6,1050,5
般,2024-03-14,第41回日本モーターボート選手会会長杯,1,1870,6,810,2,700,3,230,1
般,2024-03-14,第41回日本モーターボート選手会会長杯,2,830,1,300,1,430,1,330,2
般,2024-03-14,第41回日本モーターボート選手会会長杯,3,47460,88,2180,10,15630,27,5450,13
般,2024-03-14,第41回日本モーターボート選手会会長杯,4,7590,33,1040,4,1870,11,1550,8
般,2024-03-14,第41回日本モーターボート選手会会長杯,5,2700,11,630,2,850,4,790,3
般,2024-03-14,第41回日本モーターボート選手会会長杯,6,12840,29,4320,11,1400,5,720,3
般,2024-03-14,第41回日本モーターボート選手会会長杯,7,18590,46,3870,11,1550,7,810,4
般,2024-03-14,第41回日本モーターボート選手会会長杯,8,1160,5,1030,3,310,2,290,3
般,2024-03-14,第41回日本モーターボート選手会会長杯,9,4790,21,2010,9,1790,7,1010,5
般,2024-03-14,第41回日本モーターボート選手会会長杯,10,1060,3,590,2,310,1,140,1
般,2024-03-14,第41回日本モーターボート選手会会長杯,11,25710,49,2850,9,6960,12,3580,9
般,2024-03-14,第41回日本モーターボート選手会会長杯,12,2770,9,750,3,1040,5,830,5
般,2024-03-13,第41回日本モーターボート選手会会長杯,1,7630,31,580,1,2690,13,1060,5
