grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
G1,2023-02-13,第69回九州地区選手権競走,8,3760,14,580,2,920,4,170,1
G1,2023-02-13,第69回九州地区選手権競走,9,940,2,370,1,280,1,180,1
G1,2023-02-13,第69回九州地区選手権競走,10,51350,88,6590,16,5790,17,2570,8
G1,2023-02-13,第69回九州地区選手権競走,11,8550,27,3620,11,1450,6,1220,5
G1,2023-02-13,第69回九州地区選手権競走,12,1220,4,400,1,400,3,400,3
G1,2023-02-12,第69回九州地区選手権競走,1,2310,8,580,2,820,3,520,2
G1,2023-02-12,第69回九州地区選手権競走,2,8710,43,3630,17,830,2,470,2
G1,2023-02-12,第69回九州地区選手権競走,3,910,3,310,1,300,2,260,1
G1,2023-02-12,第69回九州地区選手権競走,4,1770,4,190,1,960,4,310,2
G1,2023-02-12,第69回九州地区選手権競走,5,29750,65,3510,13,8180,18,3130,8
G1,2023-02-12,第69回九州地区選手権競走,6,2130,5,690,2,380,1,350,1
G1,2023-02-12,第69回九州地区選手権競走,7,1050,1,590,3,290,1,300,2
G1,2023-02-12,第69回九州地区選手権競走,8,2390,8,990,5,390,1,360,1
G1,2023-02-12,第69回九州地区選手権競走,9,5960,22,1580,6,2190,9,900,3
G1,2023-02-12,第69回九州地区選手権競走,10,1810,7,840,5,350,2,340,2
G1,2023-02-12,第69回九州地区選手権競走,11,15270,26,420,2,5870,8,950,4
G1,2023-02-12,第69回九州地区選手権競走,12,9380,22,1400,7,1470,5,250,1
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,1,6360,19,330,2,3010,10,2080,5
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,2,8400,29,630,3,3290,12,1650,6
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,3,3250,12,1600,8,650,3,640,3
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,4,1270,7,700,4,340,2,220,1
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,5,650,3,390,2,200,1,280,2
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,6,15660,39,1490,5,5470,13,1640,6
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,7,3060,12,1170,6,1460,7,1020,5
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,8,13220,34,1330,6,1770,6,540,3
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,9,920,3,290,1,580,3,230,1
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,10,1290,5,380,2,500,3,610,3
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,11,1850,9,1080,7,310,2,260,2
般,2023-02-05,ミッドナイトボートレース第6戦BOATBoyカップ,12,930,4,330,1,350,3,250,2
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,1,1930,4,760,5,490,1,370,1
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,2,21350,50,5120,13,2010,9,790,4
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,3,4160,15,370,1,1800,8,1050,4
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,4,16130,65,3120,16,1920,10,1530,8
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,5,850,4,300,2,390,2,280,1
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,6,3210,15,760,4,1690,9,930,5
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,7,5270,12,450,3,3110,8,2790,6
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,8,2160,7,1050,4,330,2,240,1
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,9,12180,49,3130,14,3150,13,1660,8
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,10,740,2,390,2,220,1,250,1
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,11,14120,29,1480,6,1500,5,250,2
般,2023-02-04,ミッドナイトボートレース第6戦BOATBoyカップ,12,1730,7,450,2,730,3,950,3
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,1,760,1,270,1,370,1,240,1
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,2,7380,37,770,5,3770,16,1300,7
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,3,47750,106,1940,10,6350,26,1690,9
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,4,27360,64,2830,11,7760,19,4020,11
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,5,440,2,270,2,120,1,170,1
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,6,10500,30,1980,7,1430,4,1050,4
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,7,950,2,260,1,640,3,310,1
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,8,11790,24,3250,7,6680,11,2390,6
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,9,660,2,340,2,200,1,220,1
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,10,1550,4,620,3,290,1,240,2
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,11,1010,3,440,2,360,2,290,1
般,2023-02-03,ミッドナイトボートレース第6戦BOATBoyカップ,12,640,3,360,2,200,1,170,1
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,1,13550,37,2860,8,3250,11,1090,4
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,2,1220,3,490,1,470,1,410,1
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,3,9060,43,2400,12,1130,5,630,2
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,4,7860,32,1940,12,1620,7,550,2
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,5,570,2,180,1,290,1,310,2
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,6,5100,20,1350,7,700,3,670,3
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,7,1480,7,550,4,300,1,230,1
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,8,1220,3,790,2,240,1,270,2
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,9,2980,10,560,3,450,2,180,1
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,10,650,2,310,3,390,2,140,1
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,11,29090,54,1310,6,9140,18,1170,5
般,2023-02-02,ミッドナイトボートレース第6戦BOATBoyカップ,12,8540,23,410,3,3870,9,450,2
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,1,1860,5,370,1,1390,5,620,4
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,2,14320,44,2070,8,5180,16,3340,8
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,3,3200,11,970,4,830,3,650,3
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,4,114170,113,10900,20,8780,25,7290,14
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,5,700,4,320,2,400,3,430,3
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,6,1650,5,850,3,330,1,200,1
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,7,78100,75,8750,16,13150,18,6410,12
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,8,820,3,720,2,200,1,280,2
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,9,23190,50,1240,8,7290,15,2480,8
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,10,2590,7,790,4,600,2,680,3
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,11,3810,16,1600,9,840,4,590,3
般,2023-02-01,ミッドナイトボートレース第6戦BOATBoyカップ,12,1200,3,590,2,390,1,320,2
