grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-04-30,スポーツニッポン杯GW特選競走,1,105430,100,8210,17,16870,25,22420,15
般,2024-04-30,スポーツニッポン杯GW特選競走,2,1220,4,310,1,620,3,660,3
般,2024-04-30,スポーツニッポン杯GW特選競走,3,1360,3,430,2,640,3,380,2
般,2024-04-30,スポーツニッポン杯GW特選競走,4,26880,55,5330,14,4340,9,4520,11
般,2024-04-30,スポーツニッポン杯GW特選競走,5,1680,7,910,5,530,3,500,3
般,2024-04-30,スポーツニッポン杯GW特選競走,6,620,2,480,3,170,1,120,1
般,2024-04-30,スポーツニッポン杯GW特選競走,7,680,1,360,2,280,1,260,1
般,2024-04-30,スポーツニッポン杯GW特選競走,8,4220,12,230,1,2000,5,440,2
般,2024-04-30,スポーツニッポン杯GW特選競走,9,6940,18,2560,7,290,1,240,1
般,2024-04-30,スポーツニッポン杯GW特選競走,10,1000,1,430,1,370,1,310,1
般,2024-04-30,スポーツニッポン杯GW特選競走,11,1510,4,470,1,510,1,360,1
般,2024-04-30,スポーツニッポン杯GW特選競走,12,1390,4,450,2,450,3,470,3
般,2024-04-29,スポーツニッポン杯GW特選競走,1,790,1,250,1,420,1,250,1
般,2024-04-29,スポーツニッポン杯GW特選競走,2,12330,48,3820,15,3530,13,2040,11
般,2024-04-29,スポーツニッポン杯GW特選競走,3,2180,5,650,3,530,1,630,3
般,2024-04-29,スポーツニッポン杯GW特選競走,4,2060,3,540,2,1410,7,700,4
般,2024-04-29,スポーツニッポン杯GW特選競走,5,3990,11,360,2,1320,4,210,1
般,2024-04-29,スポーツニッポン杯GW特選競走,6,15710,51,2890,12,3250,11,910,5
般,2024-04-29,スポーツニッポン杯GW特選競走,7,5940,26,890,5,1600,9,990,5
般,2024-04-29,スポーツニッポン杯GW特選競走,8,50910,63,22290,19,7440,11,3690,7
般,2024-04-29,スポーツニッポン杯GW特選競走,9,5350,14,3160,9,270,2,250,1
般,2024-04-29,スポーツニッポン杯GW特選競走,10,1230,4,560,3,160,1,140,1
般,2024-04-29,スポーツニッポン杯GW特選競走,11,3710,11,410,2,1120,4,140,1
般,2024-04-29,スポーツニッポン杯GW特選競走,12,1100,3,750,5,350,2,270,1
般,2024-04-28,スポーツニッポン杯GW特選競走,1,4730,20,940,6,2630,12,1220,6
般,2024-04-28,スポーツニッポン杯GW特選競走,2,3260,10,1420,8,720,2,330,1
般,2024-04-28,スポーツニッポン杯GW特選競走,3,1310,5,460,3,330,1,150,1
般,2024-04-28,スポーツニッポン杯GW特選競走,4,1040,1,390,1,690,3,300,1
般,2024-04-28,スポーツニッポン杯GW特選競走,5,550,1,420,2,180,1,180,1
般,2024-04-28,スポーツニッポン杯GW特選競走,6,990,1,250,1,470,2,210,1
般,2024-04-28,スポーツニッポン杯GW特選競走,7,1230,5,350,1,330,2,180,1
般,2024-04-28,スポーツニッポン杯GW特選競走,8,1120,4,390,2,250,1,240,2
般,2024-04-28,スポーツニッポン杯GW特選競走,9,48750,41,2120,6,7130,12,1410,4
般,2024-04-28,スポーツニッポン杯GW特選競走,10,1240,7,660,6,240,1,320,2
般,2024-04-28,スポーツニッポン杯GW特選競走,11,2970,12,260,1,1290,5,200,1
般,2024-04-28,スポーツニッポン杯GW特選競走,12,2690,11,770,4,750,4,620,3
般,2024-04-27,スポーツニッポン杯GW特選競走,1,4030,18,1290,9,860,3,960,6
般,2024-04-27,スポーツニッポン杯GW特選競走,2,12790,47,840,4,3030,12,1370,7
般,2024-04-27,スポーツニッポン杯GW特選競走,3,2690,9,410,1,1510,5,890,4
般,2024-04-27,スポーツニッポン杯GW特選競走,4,9150,37,1760,8,3210,14,1170,5
般,2024-04-27,スポーツニッポン杯GW特選競走,5,600,1,240,1,330,2,310,2
般,2024-04-27,スポーツニッポン杯GW特選競走,7,5720,17,2300,7,1290,5,650,3
般,2024-04-27,スポーツニッポン杯GW特選競走,8,1250,4,750,3,350,2,320,2
般,2024-04-27,スポーツニッポン杯GW特選競走,9,8090,35,1490,6,1710,8,1060,4
般,2024-04-27,スポーツニッポン杯GW特選競走,10,9190,31,1570,8,3680,11,1940,6
般,2024-04-27,スポーツニッポン杯GW特選競走,11,1390,5,880,4,220,1,160,1
般,2024-04-27,スポーツニッポン杯GW特選競走,12,2410,12,900,6,440,2,450,3
般,2024-04-26,スポーツニッポン杯GW特選競走,1,2490,12,480,2,1080,4,300,2
般,2024-04-26,スポーツニッポン杯GW特選競走,2,3210,9,490,2,1440,7,640,3
般,2024-04-26,スポーツニッポン杯GW特選競走,3,9040,45,1870,10,3390,18,2560,11
般,2024-04-26,スポーツニッポン杯GW特選競走,4,10660,41,2450,11,1480,5,1080,5
般,2024-04-26,スポーツニッポン杯GW特選競走,5,1350,5,680,3,590,3,330,3
般,2024-04-26,スポーツニッポン杯GW特選競走,6,4140,14,1010,5,500,2,260,1
般,2024-04-26,スポーツニッポン杯GW特選競走,7,1300,3,300,1,480,3,520,2
般,2024-04-26,スポーツニッポン杯GW特選競走,8,25550,66,4080,12,5930,18,3520,14
般,2024-04-26,スポーツニッポン杯GW特選競走,9,600,2,350,2,200,1,190,1
般,2024-04-26,スポーツニッポン杯GW特選競走,10,1650,6,450,3,540,3,390,2
般,2024-04-26,スポーツニッポン杯GW特選競走,11,460,1,270,1,160,1,210,1
般,2024-04-26,スポーツニッポン杯GW特選競走,12,770,2,430,2,240,1,200,1
般,2024-04-25,スポーツニッポン杯GW特選競走,1,3160,10,1610,7,530,3,540,3
般,2024-04-25,スポーツニッポン杯GW特選競走,2,54000,95,5760,19,5380,19,3880,13
般,2024-04-25,スポーツニッポン杯GW特選競走,3,3400,14,1510,7,970,4,720,2
般,2024-04-25,スポーツニッポン杯GW特選競走,4,1900,4,660,3,390,1,360,1
般,2024-04-25,スポーツニッポン杯GW特選競走,5,560,2,240,1,260,1,220,2
般,2024-04-25,スポーツニッポン杯GW特選競走,6,1040,3,260,1,610,4,410,3
般,2024-04-25,スポーツニッポン杯GW特選競走,7,1370,4,300,3,1360,10,290,1
般,2024-04-25,スポーツニッポン杯GW特選競走,8,1460,6,720,4,260,2,260,1
般,2024-04-25,スポーツニッポン杯GW特選競走,9,18080,43,7870,16,4050,11,2630,9
般,2024-04-25,スポーツニッポン杯GW特選競走,10,730,1,340,1,260,1,210,1
般,2024-04-25,スポーツニッポン杯GW特選競走,11,5260,17,1310,7,2200,7,1220,5
般,2024-04-25,スポーツニッポン杯GW特選競走,12,68240,94,2260,10,15250,24,4930,13
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,1,2290,7,470,1,770,4,550,3
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,2,3030,9,610,3,880,3,480,2
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,3,104660,74,8790,13,31620,23,17580,14
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,4,920,2,250,1,360,2,470,2
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,5,1580,8,1070,6,180,1,180,1
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,6,119310,91,10250,17,12370,19,3460,10
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,7,630,2,400,2,260,1,140,1
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,8,3830,12,710,2,2220,8,610,2
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,9,1690,3,760,2,350,1,170,1
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,10,7660,31,530,3,2280,9,710,3
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,11,2270,8,1060,5,550,2,640,3
般,2024-04-21,西部ボートレース記者クラブ杯 男女W優勝戦,12,30860,66,5100,16,4370,13,3270,12
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,1,13430,71,1460,8,2900,19,990,6
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,2,12980,48,7120,19,1870,6,2840,9
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,3,1810,6,1080,5,240,1,220,1
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,4,790,2,280,1,330,1,290,1
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,5,2220,6,530,2,970,4,900,3
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,6,5560,23,1380,7,1610,8,820,4
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,7,4300,16,170,1,2020,7,1050,3
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,8,2100,8,480,2,830,4,490,4
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,9,5980,18,280,1,2690,8,700,4
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,10,1180,3,290,1,500,2,380,2
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,11,5010,20,350,2,1980,8,2040,5
般,2024-04-20,西部ボートレース記者クラブ杯 男女W優勝戦,12,1020,2,400,2,360,1,250,1
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,1,7150,29,760,4,2020,10,690,4
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,2,1290,1,300,1,650,3,280,1
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,3,3480,13,660,2,1640,8,970,6
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,4,2520,9,460,2,740,3,370,2
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,5,330,1,140,1,250,1,180,1
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,6,1210,3,540,3,390,1,370,3
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,7,500,1,270,1,270,1,320,2
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,8,1270,5,870,4,240,1,150,1
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,9,900,4,480,3,370,2,270,2
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,10,9820,31,2940,10,1220,3,630,2
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,11,2410,7,1460,7,690,2,560,2
般,2024-04-19,西部ボートレース記者クラブ杯 男女W優勝戦,12,410,1,200,1,240,1,180,1
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,1,33260,60,1570,6,7950,17,2100,6
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,2,5640,23,370,1,2310,12,560,2
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,3,2390,8,500,2,560,2,720,4
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,4,7770,35,680,3,3730,19,1840,8
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,5,4330,18,590,3,1380,8,560,4
般,2024-04-18,西部ボートレース記者クラブ杯 男女W優勝戦,6,10200,46,1680,10,2920,16,1500,9
