date,n_races,top1_acc,pos1_acc,pos2_acc,pos3_acc,top3unordered_hit,trifecta_hit,baseline123_hit,baseline123_top1,baseline123_pos1,baseline123_pos2,baseline123_pos3,baseline123_top3unordered,winner_mrr,spearman_rho,var_mean,var_median,tri_rank_mean,tri_rank_order_mean
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,14.74037403740374,12.223322332233224
2025-08-17,1582,0.5455120205879211,0.5455120205879211,0.2825537323951721,0.23704172670841217,0.2402022756005057,0.0865992414664981,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7088284492492676,0.4882065951824188,1.00104820728302,0.8199297785758972,27.310998735777495,24.29519595448799
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,3.0154015401540155,12.223322332233224
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,3.0154015401540155,12.223322332233224
2025-08-17,54540,0.6171616911888123,0.6171616911888123,0.3355335593223572,0.2805280387401581,0.39933993399339934,0.15071507150715072,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.7637330293655396,0.6553197503089905,2.1017508506774902,1.9697202444076538,2.9713971397139716,12.089108910891088
2025-08-18,54540,0.7051705121994019,0.7051705121994019,0.30363035202026367,0.25192520022392273,0.20902090209020902,0.10121012101210121,1.0,1.0,1.0,1.0,1.0,1.0,0.8254125118255615,0.5112369060516357,2.1044135093688965,1.9895164966583252,5.080308030803081,20.24972497249725
2025-08-18,54540,0.6171616911888123,0.6171616911888123,0.3355335593223572,0.2805280387401581,0.39933993399339934,0.15071507150715072,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.7637330293655396,0.6553197503089905,2.1017508506774902,1.9697202444076538,2.9713971397139716,12.089108910891088
2025-08-18,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
2025-08-18,860,0.5988371968269348,0.5988371968269348,0.3348837196826935,0.3011627793312073,0.3918604651162791,0.15813953488372093,0.07209302484989166,0.5290697813034058,0.5290697813034058,0.23139534890651703,0.2058139592409134,0.16162790697674417,0.7581782937049866,0.6291694045066833,2.297452688217163,2.080653667449951,3.359302325581395,14.596511627906978
2025-08-18,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
