name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
本吉 正樹,3313,1 コース,923,288,31.2,55.8,71.5,0.19,3.2
本吉 正樹,3313,2 コース,1076,161,14.9,37.5,57.2,0.19,3.4
本吉 正樹,3313,3 コース,1138,173,15.2,34.6,53.0,0.19,3.1
本吉 正樹,3313,4 コース,1075,149,13.8,31.1,51.3,0.19,3.3
本吉 正樹,3313,5 コース,981,81,8.2,21.6,39.8,0.19,3.4
本吉 正樹,3313,6 コース,764,6,0.7,6.2,23.3,0.22,4.2
