name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
鎌倉 涼,4456,女子戦,2298,666,6.7,28.9,50.7,69.0,0.17,3.3
鎌倉 涼,4456,混合戦,714,105,5.16,14.7,30.2,45.2,0.19,3.7
