name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
長谷川 充,3619,桐生,112,967,164,5.69,16.9,36.9,57.6,16,2,0.2
長谷川 充,3619,戸田,49,386,52,5.52,13.4,34.9,55.7,8,1,0.19
長谷川 充,3619,江戸川,63,518,107,6.15,20.6,44.4,63.5,15,1,0.21
長谷川 充,3619,平和島,47,427,82,5.76,19.2,39.8,57.3,9,2,0.19
長谷川 充,3619,多摩川,55,494,84,5.73,17.0,38.4,56.4,8,0,0.18
長谷川 充,3619,浜名湖,32,275,44,5.68,16.0,37.4,57.8,7,0,0.2
長谷川 充,3619,蒲郡,33,295,36,5.32,12.2,31.1,52.2,4,0,0.21
長谷川 充,3619,常滑,41,343,50,5.8,14.5,38.7,60.9,6,1,0.2
長谷川 充,3619,津,42,374,77,5.87,20.5,39.0,58.5,5,0,0.19
長谷川 充,3619,三国,35,293,53,5.75,18.0,37.5,55.2,5,1,0.2
長谷川 充,3619,びわこ,30,284,44,5.61,15.4,34.1,57.7,2,0,0.2
長谷川 充,3619,住之江,25,210,33,5.52,15.7,35.7,57.6,5,2,0.2
長谷川 充,3619,尼崎,24,202,29,5.45,14.3,34.6,54.4,1,0,0.2
長谷川 充,3619,鳴門,21,188,35,5.46,18.6,34.5,51.0,3,0,0.2
長谷川 充,3619,丸亀,27,255,33,5.37,12.9,32.9,53.3,5,0,0.2
長谷川 充,3619,児島,23,224,31,5.58,13.8,33.0,56.7,2,0,0.2
長谷川 充,3619,宮島,21,209,41,5.95,19.6,43.5,63.1,4,1,0.2
長谷川 充,3619,徳山,24,240,34,5.69,14.1,33.3,58.3,2,0,0.2
長谷川 充,3619,下関,20,193,28,5.38,14.5,31.0,53.3,1,0,0.19
長谷川 充,3619,若松,22,218,31,5.72,14.2,39.4,57.8,2,1,0.2
長谷川 充,3619,芦屋,22,226,41,5.72,18.1,37.6,59.2,1,1,0.19
長谷川 充,3619,福岡,19,178,26,5.46,14.6,33.1,56.1,3,0,0.2
長谷川 充,3619,唐津,21,192,31,5.44,16.1,33.3,54.1,2,1,0.19
長谷川 充,3619,大村,26,231,31,5.73,13.4,35.5,57.1,7,1,0.2
