name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
柴田 哲男,2429,桐生,14,102,4,3.86,3.9,9.8,32.3,0,0,0.22
柴田 哲男,2429,戸田,12,94,7,4.86,7.4,26.6,51.0,1,0,0.2
柴田 哲男,2429,江戸川,5,37,5,5.59,13.5,40.5,51.3,0,0,0.26
柴田 哲男,2429,平和島,16,122,7,4.51,5.7,22.1,40.1,1,0,0.22
柴田 哲男,2429,多摩川,16,119,6,4.08,5.0,15.9,36.1,0,0,0.2
柴田 哲男,2429,浜名湖,14,103,5,4.03,4.8,15.5,30.1,0,0,0.21
柴田 哲男,2429,蒲郡,18,144,5,4.1,3.4,15.2,36.8,0,0,0.24
柴田 哲男,2429,常滑,27,199,8,4.1,4.0,15.0,33.1,0,0,0.22
柴田 哲男,2429,津,79,643,55,4.68,8.5,23.3,43.5,6,1,0.21
柴田 哲男,2429,三国,22,158,8,4.61,5.0,18.3,43.6,0,0,0.21
柴田 哲男,2429,びわこ,12,95,9,4.29,9.4,21.0,37.8,1,0,0.21
柴田 哲男,2429,住之江,16,125,6,4.75,4.8,20.8,50.4,1,0,0.18
柴田 哲男,2429,尼崎,15,106,3,4.02,2.8,14.1,37.7,0,0,0.23
柴田 哲男,2429,鳴門,6,42,3,4.33,7.1,11.9,38.1,1,0,0.22
柴田 哲男,2429,丸亀,13,117,7,4.74,5.9,20.5,46.1,0,0,0.2
柴田 哲男,2429,児島,13,109,6,4.14,5.5,17.4,33.9,0,0,0.24
柴田 哲男,2429,宮島,11,93,4,4.14,4.3,18.2,34.4,0,0,0.22
柴田 哲男,2429,徳山,4,33,0,3.36,0.0,6.0,15.1,0,0,0.25
柴田 哲男,2429,下関,11,85,6,4.42,7.0,18.8,38.8,0,0,0.19
柴田 哲男,2429,若松,7,66,4,5.08,6.0,21.2,51.5,1,0,0.21
柴田 哲男,2429,芦屋,10,94,3,4.56,3.1,18.0,42.5,1,0,0.23
柴田 哲男,2429,福岡,11,77,3,3.74,3.9,11.6,25.9,0,0,0.24
柴田 哲男,2429,唐津,9,75,4,4.48,5.3,17.3,38.6,0,0,0.21
柴田 哲男,2429,大村,6,47,5,4.85,10.6,25.5,40.4,0,0,0.23
