name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
佐藤 雄治,3185,1 号艇,473,408,38,12,7,3,5,0
佐藤 雄治,3185,2 号艇,488,53,355,44,15,12,9,0
佐藤 雄治,3185,3 号艇,480,15,77,308,50,18,12,0
佐藤 雄治,3185,4 号艇,473,3,49,95,241,61,24,0
佐藤 雄治,3185,5 号艇,470,2,20,61,89,240,58,0
佐藤 雄治,3185,6 号艇,464,2,19,32,57,99,255,0
