name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
宮野 日富美,2104,1 号艇,213,27,12.6,27.2,43.1,0,0
宮野 日富美,2104,2 号艇,194,19,9.7,20.1,35.0,0,0
宮野 日富美,2104,3 号艇,181,13,7.1,22.1,31.4,0,0
宮野 日富美,2104,4 号艇,171,11,6.4,18.1,28.0,0,0
宮野 日富美,2104,5 号艇,174,5,2.8,11.4,25.8,0,0
宮野 日富美,2104,6 号艇,205,7,3.4,8.7,21.9,0,0
