name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
尾形 栄治,3868,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
尾形 栄治,3868,G1,3,22,1,4.59,4.5,13.6,27.2,0,0,0.18,3.7
尾形 栄治,3868,G2,3,26,2,4.92,7.6,15.3,30.7,0,0,0.18,3.8
尾形 栄治,3868,G3,63,597,84,4.92,14.0,29.8,45.3,1,0,0.19,3.6
尾形 栄治,3868,一般,679,5854,935,5.38,15.9,34.3,53.1,66,4,0.19,3.4
尾形 栄治,3868,総合,748,6499,1022,5.33,15.7,33.7,52.2,67,4,0.19,3.4
