name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
渡邉 睦広,3385,桐生,52,444,106,6.17,23.8,42.3,62.8,15,3,0.19
渡邉 睦広,3385,戸田,38,315,67,5.98,21.2,41.9,60.6,8,1,0.19
渡邉 睦広,3385,江戸川,31,209,42,5.79,20.1,41.6,60.7,3,2,0.21
渡邉 睦広,3385,平和島,72,663,141,6.01,21.2,44.4,61.6,17,4,0.17
渡邉 睦広,3385,多摩川,64,572,123,5.84,21.5,40.5,58.3,10,0,0.18
渡邉 睦広,3385,浜名湖,39,323,61,5.65,18.8,36.2,57.2,10,0,0.19
渡邉 睦広,3385,蒲郡,31,273,38,5.85,13.9,39.9,62.6,4,0,0.19
渡邉 睦広,3385,常滑,34,271,44,5.31,16.2,33.5,51.6,3,0,0.2
渡邉 睦広,3385,津,31,272,48,5.66,17.6,38.2,56.9,4,0,0.2
渡邉 睦広,3385,三国,23,204,34,5.65,16.6,38.2,57.3,2,0,0.18
渡邉 睦広,3385,びわこ,29,240,54,6.41,22.5,50.0,66.6,9,1,0.18
渡邉 睦広,3385,住之江,33,288,52,5.77,18.0,38.1,60.7,3,0,0.18
渡邉 睦広,3385,尼崎,20,190,36,5.5,18.9,35.2,53.1,1,0,0.19
渡邉 睦広,3385,鳴門,22,200,39,5.74,19.5,40.5,56.0,2,0,0.2
渡邉 睦広,3385,丸亀,29,277,46,5.65,16.6,36.4,58.4,11,1,0.19
渡邉 睦広,3385,児島,22,210,38,5.84,18.1,37.1,62.3,6,1,0.18
渡邉 睦広,3385,宮島,20,187,35,5.83,18.7,41.7,61.5,5,0,0.21
渡邉 睦広,3385,徳山,23,203,38,5.83,18.7,41.3,59.6,7,0,0.18
渡邉 睦広,3385,下関,21,198,31,5.57,15.6,36.8,57.5,1,0,0.21
渡邉 睦広,3385,若松,19,182,26,5.44,14.2,35.1,53.3,2,0,0.18
渡邉 睦広,3385,芦屋,19,181,34,5.67,18.7,39.2,60.2,3,1,0.19
渡邉 睦広,3385,福岡,26,241,35,5.49,14.5,36.5,57.2,6,1,0.21
渡邉 睦広,3385,唐津,28,244,43,5.75,17.6,37.3,57.7,3,0,0.19
渡邉 睦広,3385,大村,22,197,34,5.68,17.2,40.6,60.4,5,0,0.21
