name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
坂井 康嗣,4106,1 号艇,734,199,27.1,46.5,61.1,2,0
坂井 康嗣,4106,2 号艇,837,108,12.9,30.7,48.8,1,1
坂井 康嗣,4106,3 号艇,830,84,10.1,28.3,48.1,5,0
坂井 康嗣,4106,4 号艇,815,84,10.3,24.6,45.6,2,0
坂井 康嗣,4106,5 号艇,868,57,6.5,18.8,37.1,8,0
坂井 康嗣,4106,6 号艇,784,41,5.2,15.3,32.4,9,0
