name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
三原 司,4487,桐生,8,64,8,4.25,12.5,21.8,34.3,0,0,0.17
三原 司,4487,戸田,6,45,3,4.18,6.6,24.4,37.7,0,0,0.19
三原 司,4487,江戸川,7,57,7,4.56,12.2,24.5,40.3,0,0,0.19
三原 司,4487,平和島,9,85,10,4.54,11.7,23.5,41.1,0,0,0.18
三原 司,4487,多摩川,9,76,10,4.49,13.1,27.6,40.7,0,0,0.18
三原 司,4487,浜名湖,6,50,4,4.4,8.0,20.0,42.0,0,0,0.16
三原 司,4487,蒲郡,10,85,10,4.33,11.7,17.6,40.0,1,0,0.19
三原 司,4487,常滑,8,59,7,4.71,11.8,28.8,42.3,0,0,0.18
三原 司,4487,津,6,53,9,5.11,16.9,28.3,50.9,1,0,0.17
三原 司,4487,三国,10,91,7,4.12,7.6,19.7,35.1,0,0,0.18
三原 司,4487,びわこ,11,101,6,4.34,5.9,21.7,37.6,0,0,0.19
三原 司,4487,住之江,7,54,6,4.87,11.1,29.6,46.3,0,0,0.17
三原 司,4487,尼崎,8,64,8,4.53,12.5,23.4,40.6,0,0,0.21
三原 司,4487,鳴門,13,102,8,4.2,7.8,26.4,37.2,1,0,0.19
三原 司,4487,丸亀,16,125,7,4.04,5.6,16.8,35.2,0,0,0.18
三原 司,4487,児島,14,118,8,3.6,6.7,14.4,27.9,0,0,0.18
三原 司,4487,宮島,18,137,16,4.27,11.6,23.3,35.0,0,0,0.17
三原 司,4487,徳山,18,154,15,4.29,9.7,22.0,34.4,0,0,0.17
三原 司,4487,下関,20,161,9,3.78,5.5,11.8,32.9,0,0,0.19
三原 司,4487,若松,43,356,28,4.1,7.8,18.5,37.6,0,0,0.17
三原 司,4487,芦屋,54,424,35,4.29,8.2,20.9,40.0,1,0,0.17
三原 司,4487,福岡,33,280,25,4.45,8.9,22.5,42.8,0,0,0.19
三原 司,4487,唐津,18,144,8,3.81,5.5,19.4,32.6,1,0,0.19
三原 司,4487,大村,23,181,15,4.07,8.2,21.5,32.0,0,0,0.16
