name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
吉村 和也,3755,1 号艇,680,139,20.4,36.0,51.3,0,0
吉村 和也,3755,2 号艇,759,84,11.0,28.0,45.0,0,0
吉村 和也,3755,3 号艇,763,72,9.4,23.3,40.1,0,0
吉村 和也,3755,4 号艇,715,61,8.5,22.8,37.9,0,0
吉村 和也,3755,5 号艇,748,53,7.0,16.5,31.9,2,0
吉村 和也,3755,6 号艇,704,28,3.9,9.8,24.1,3,1
