name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
福西 広太郎,5394,1 号艇,0,0,0,0,0,0,0,0
福西 広太郎,5394,2 号艇,0,0,0,0,0,0,0,0
福西 広太郎,5394,3 号艇,0,0,0,0,0,0,0,0
福西 広太郎,5394,4 号艇,0,0,0,0,0,0,0,0
福西 広太郎,5394,5 号艇,12,0,0,0,0,0,12,0
福西 広太郎,5394,6 号艇,25,0,0,0,0,1,24,0
