name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
渡邊 博子,3114,女子戦,1595,143,4.35,8.9,22.0,39.6,0.24,3.8
渡邊 博子,3114,混合戦,1538,83,3.39,5.4,13.5,25.4,0.24,3.9
