name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
富永 夏哉人,5307,1 コース,24,7,7,0,0,0,0,0
富永 夏哉人,5307,2 コース,42,1,0,1,0,0,0,0
富永 夏哉人,5307,3 コース,52,5,0,1,3,1,0,0
富永 夏哉人,5307,4 コース,45,1,0,1,0,0,0,0
富永 夏哉人,5307,5 コース,64,2,0,0,0,2,0,0
富永 夏哉人,5307,6 コース,165,1,0,0,0,1,0,0
