name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
堤 健一,3460,1 号艇,883,808,42,18,11,3,1,0
堤 健一,3460,2 号艇,947,83,741,81,35,5,2,0
堤 健一,3460,3 号艇,945,40,120,692,58,26,9,0
堤 健一,3460,4 号艇,890,30,62,163,542,71,22,0
堤 健一,3460,5 号艇,887,33,49,96,160,473,76,0
堤 健一,3460,6 号艇,837,27,64,83,82,109,472,0
