name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
後藤 博,3671,1 号艇,602,175,29.0,48.3,60.6,2,1
後藤 博,3671,2 号艇,674,122,18.1,32.9,48.0,6,2
後藤 博,3671,3 号艇,696,119,17.1,35.2,49.1,2,0
後藤 博,3671,4 号艇,684,96,14.0,29.3,42.5,6,0
後藤 博,3671,5 号艇,641,56,8.7,18.7,33.0,3,0
後藤 博,3671,6 号艇,624,34,5.4,15.2,29.6,9,0
