name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
赤井 星璃菜,5052,女子戦,361,18,2.9,4.9,9.9,19.3,0.17,3.2
赤井 星璃菜,5052,混合戦,189,2,1.76,1.0,3.1,5.2,0.19,3.9
