name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
麻生 慎介,4292,1 コース,923,511,55.3,72.7,82.6,0.17,3.0
麻生 慎介,4292,2 コース,746,164,21.9,46.9,67.1,0.16,3.2
麻生 慎介,4292,3 コース,768,161,20.9,44.0,64.0,0.15,2.9
麻生 慎介,4292,4 コース,756,142,18.7,39.9,62.9,0.16,2.8
麻生 慎介,4292,5 コース,898,129,14.3,30.9,53.4,0.15,2.7
麻生 慎介,4292,6 コース,1026,56,5.4,17.1,35.7,0.16,2.9
