name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
富永 夏哉人,5307,1 号艇,25,7,28.0,48.0,60.0,0,0
富永 夏哉人,5307,2 号艇,45,1,2.2,15.5,37.7,0,0
富永 夏哉人,5307,3 号艇,53,5,9.4,18.8,43.4,0,0
富永 夏哉人,5307,4 号艇,58,1,1.7,12.0,24.1,0,0
富永 夏哉人,5307,5 号艇,89,1,1.1,5.6,12.3,0,0
富永 夏哉人,5307,6 号艇,122,2,1.6,2.4,8.2,0,0
