name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
大内 裕樹,3819,桐生,21,154,15,4.02,9.7,20.7,35.0,0,0,0.21
大内 裕樹,3819,戸田,23,163,12,4.09,7.3,19.0,35.5,0,0,0.19
大内 裕樹,3819,江戸川,28,224,25,4.14,11.1,17.4,37.0,0,0,0.22
大内 裕樹,3819,平和島,16,121,8,4.1,6.6,19.0,33.0,0,0,0.19
大内 裕樹,3819,多摩川,16,123,13,4.01,10.5,16.2,34.1,0,0,0.2
大内 裕樹,3819,浜名湖,24,185,16,4.25,8.6,23.7,36.7,0,0,0.21
大内 裕樹,3819,蒲郡,32,250,17,3.83,6.8,17.2,31.2,0,0,0.21
大内 裕樹,3819,常滑,30,186,19,3.97,10.2,18.2,30.6,0,0,0.21
大内 裕樹,3819,津,28,199,12,3.87,6.0,20.1,33.6,1,0,0.2
大内 裕樹,3819,三国,30,220,16,3.8,7.2,15.4,29.5,0,0,0.2
大内 裕樹,3819,びわこ,94,796,77,4.3,9.6,24.6,37.8,2,0,0.19
大内 裕樹,3819,住之江,35,283,25,4.36,8.8,22.9,40.6,0,0,0.18
大内 裕樹,3819,尼崎,21,165,17,3.97,10.3,20.0,31.5,0,0,0.22
大内 裕樹,3819,鳴門,19,143,13,4.22,9.0,24.4,37.0,1,0,0.19
大内 裕樹,3819,丸亀,15,119,9,3.74,7.5,13.4,29.4,0,0,0.2
大内 裕樹,3819,児島,18,150,20,4.7,13.3,26.6,45.3,0,0,0.2
大内 裕樹,3819,宮島,19,149,8,3.77,5.3,16.1,28.1,0,0,0.19
大内 裕樹,3819,徳山,13,99,7,4.04,7.0,18.1,33.3,0,0,0.21
大内 裕樹,3819,下関,15,118,6,3.82,5.0,22.8,31.3,0,0,0.2
大内 裕樹,3819,若松,14,104,8,3.75,7.6,20.1,28.8,0,0,0.2
大内 裕樹,3819,芦屋,15,110,7,3.54,6.3,12.7,24.5,0,0,0.22
大内 裕樹,3819,福岡,17,141,14,4.82,9.9,25.5,47.5,1,0,0.21
大内 裕樹,3819,唐津,15,119,10,4.22,8.4,19.3,38.6,0,0,0.19
大内 裕樹,3819,大村,19,145,12,4.12,8.2,19.3,33.7,1,0,0.21
