name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
内山 七海,5155,女子戦,348,29,3.75,8.3,20.4,31.6,0.19,3.5
内山 七海,5155,混合戦,385,22,2.95,5.7,14.0,20.7,0.18,3.6
