name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
三浦 永理,4208,女子戦,3807,1230,6.72,32.3,53.2,69.2,0.17,2.9
三浦 永理,4208,混合戦,1394,233,5.32,16.7,31.9,48.9,0.17,3.2
