name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
岡 孝,2914,1 コース,997,409,41.0,66.5,77.5,0.16,2.5
岡 孝,2914,2 コース,960,227,23.6,47.8,65.6,0.17,2.8
岡 孝,2914,3 コース,920,192,20.8,43.7,61.4,0.16,2.6
岡 孝,2914,4 コース,790,120,15.1,35.8,57.2,0.17,2.8
岡 孝,2914,5 コース,609,61,10.0,25.9,45.6,0.18,3.2
岡 孝,2914,6 コース,289,10,3.4,14.5,31.4,0.2,3.7
