name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
桑島 和宏,4379,1 号艇,774,353,45.6,63.7,76.8,7,3
桑島 和宏,4379,2 号艇,739,117,15.8,40.3,60.3,8,1
桑島 和宏,4379,3 号艇,743,113,15.2,37.0,60.9,9,0
桑島 和宏,4379,4 号艇,743,74,9.9,30.4,53.4,11,0
桑島 和宏,4379,5 号艇,694,51,7.3,23.4,43.8,15,0
桑島 和宏,4379,6 号艇,682,29,4.2,15.8,36.3,22,2
