name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中尾 優香,5192,女子戦,372,23,3.26,6.1,13.4,24.1,0.17,3.4
中尾 優香,5192,混合戦,272,3,2.15,1.1,6.2,9.9,0.19,3.8
