name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
大岩 章,2385,1 コース,317,65,55,0,0,0,10,0
大岩 章,2385,2 コース,177,14,0,7,5,0,2,0
大岩 章,2385,3 コース,105,8,0,0,6,0,2,0
大岩 章,2385,4 コース,56,3,0,1,1,1,0,0
大岩 章,2385,5 コース,40,1,0,0,0,0,1,0
大岩 章,2385,6 コース,43,0,0,0,0,0,0,0
