name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中村 桃佳,4823,女子戦,1162,315,6.53,27.1,49.0,68.5,0.15,2.6
中村 桃佳,4823,混合戦,718,109,5.1,15.1,29.8,45.9,0.15,2.8
