name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
吉村 和也,3755,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吉村 和也,3755,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吉村 和也,3755,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
吉村 和也,3755,G3,198,20,21,30,43,45,38,2,0,0,1,0,0,2,0
吉村 和也,3755,一般,4171,417,534,655,908,1010,610,35,22,6,8,2,0,19,1
吉村 和也,3755,総合,4369,437,555,685,951,1055,648,37,22,6,9,2,0,21,1
